,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,717858,657077,3.6894,0.2944,0.093,0.3433,0.7793,0.4012,0.436,0.5724,4.13,0.2115,0.0,0.3195,0.639,0.44,0.3195,0.62
1,,Away Batter 2,717858,807799,2.4545,0.2008,0.1061,0.2455,0.6106,0.4545,0.3652,0.303,3.97,0.382,0.08,0.438,0.9965,0.36,0.5585,0.54
2,,Away Batter 3,717858,457759,3.4167,0.2636,0.1038,0.3444,0.7469,0.4324,0.4025,0.5974,4.15,0.2332,0.19,0.2915,0.7362,0.69,0.4447,0.73
3,,Away Batter 4,717858,646240,3.7274,0.2633,0.2231,0.3207,0.831,0.7697,0.5103,0.8418,3.83,0.1872,0.02,0.2928,0.5683,0.44,0.2755,1.01
4,,Away Batter 5,717858,671213,2.5286,0.201,0.1427,0.3176,0.6937,0.3957,0.3762,0.789,3.14,0.215,0.0,0.4303,0.7853,0.14,0.355,0.97
5,,Away Batter 6,717858,571771,3.5196,0.2192,0.0789,0.2777,0.6188,0.37,0.3411,0.7774,3.31,0.1583,0.13,0.2713,0.553,0.67,0.2817,1.05
6,,Away Batter 7,717858,680776,3.0813,0.3018,0.0931,0.3494,0.8771,0.4395,0.5277,0.8945,3.32,0.1823,0.0,0.239,0.5153,0.24,0.2763,1.42
7,,Away Batter 8,717858,657136,2.4994,0.2146,0.1216,0.305,0.7154,0.3335,0.4104,0.8623,2.85,0.195,0.15,0.285,0.6933,0.31,0.4083,1.0
8,,Away Batter 9,717858,665839,2.1156,0.1652,0.086,0.2351,0.5337,0.2366,0.2986,0.578,2.81,0.1608,0.12,0.1767,0.4575,0.18,0.2808,0.87
9,,Home Batter 1,717858,680757,2.943,0.2248,0.0166,0.2945,0.5812,0.2522,0.2867,0.3277,4.56,0.2392,0.1,0.266,0.6258,0.28,0.3598,0.85
10,,Home Batter 2,717858,642708,3.8499,0.252,0.0788,0.2833,0.667,0.3727,0.3837,0.876,3.25,0.2082,0.0,0.264,0.5128,0.28,0.2488,0.27
11,,Home Batter 3,717858,608070,2.9365,0.2457,0.1047,0.298,0.7031,0.4649,0.4051,0.3841,4.46,0.1865,0.01,0.214,0.4792,0.35,0.2652,0.48
12,,Home Batter 4,717858,647304,3.2524,0.2347,0.1338,0.2875,0.6742,0.5796,0.3867,0.6392,3.47,0.3622,0.1,0.4238,0.9853,1.02,0.5615,0.49
13,,Home Batter 5,717858,605137,3.3458,0.2364,0.1322,0.3355,0.7474,0.5046,0.4119,0.7861,3.57,0.2542,0.1,0.3058,0.6942,0.65,0.3883,1.11
14,,Home Batter 6,717858,665926,3.1015,0.2213,0.0751,0.2918,0.6409,0.24,0.3491,0.5947,3.56,0.2798,0.0,0.3148,0.7355,0.44,0.4207,0.35
15,,Home Batter 7,717858,686823,2.1984,0.1908,0.0318,0.2033,0.4722,0.2804,0.2688,0.3953,3.09,0.4083,0.15,0.4283,1.0617,0.56,0.6333,0.39
16,,Home Batter 8,717858,572287,2.8761,0.1788,0.1383,0.2627,0.6495,0.3623,0.3868,1.3035,3.03,0.1917,0.07,0.2542,0.5158,0.34,0.2617,1.34
17,,Home Batter 9,717858,664702,3.0758,0.2567,0.0143,0.3259,0.6724,0.2195,0.3465,0.6061,3.59,0.2217,0.0,0.2702,0.5243,0.01,0.2542,1.16
