,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718016,607043,3.5698,0.2565,0.0822,0.3647,0.7645,0.3699,0.3998,0.7476,4.4,0.2417,0.09,0.2587,0.6193,0.44,0.3607,1.17
1,,Away Batter 2,718016,596019,3.5806,0.2464,0.181,0.3215,0.7777,0.6988,0.4562,0.8362,4.14,0.1975,0.09,0.2425,0.5433,0.43,0.3008,0.78
2,,Away Batter 3,718016,643446,3.4017,0.2615,0.0495,0.326,0.6829,0.3665,0.3569,0.3429,3.42,0.3423,0.0,0.3753,0.7177,0.22,0.3423,0.48
3,,Away Batter 4,718016,624413,3.5584,0.2533,0.3028,0.3259,0.8594,0.7488,0.5335,0.8514,3.37,0.3075,0.52,0.3747,1.1872,1.18,0.8125,0.48
4,,Away Batter 5,718016,683146,2.1965,0.2515,0.0675,0.3098,0.6525,0.2439,0.3427,0.6275,3.14,0.177,0.14,0.2295,0.5305,0.51,0.301,1.0
5,,Away Batter 6,718016,516782,3.5003,0.2812,0.0696,0.3197,0.7544,0.3622,0.4347,0.7277,3.03,0.2088,0.09,0.2455,0.5218,0.52,0.2763,0.57
6,,Away Batter 7,718016,596129,2.642,0.2217,0.0556,0.3548,0.6969,0.4168,0.3421,0.7618,2.33,0.1808,0.03,0.3078,0.5112,0.03,0.2033,0.9
7,,Away Batter 8,718016,502054,2.896,0.1829,0.0768,0.2804,0.5533,0.3042,0.2729,0.8168,2.5,0.2008,0.03,0.26,0.5133,0.2,0.2533,0.65
8,,Away Batter 9,718016,682626,2.3875,0.1446,0.0812,0.1752,0.4473,0.1838,0.2721,0.7934,3.43,0.3438,0.37,0.4013,1.1367,0.75,0.7353,0.53
9,,Home Batter 1,718016,453568,3.4612,0.2549,0.099,0.3176,0.7103,0.4003,0.3928,0.6322,3.42,0.3913,0.0,0.4352,1.0043,0.39,0.5692,0.75
10,,Home Batter 2,718016,595777,3.6543,0.2154,0.0867,0.3175,0.6539,0.333,0.3364,0.8675,3.58,0.2625,0.06,0.332,0.7625,0.59,0.4305,0.26
11,,Home Batter 3,718016,592178,3.3736,0.2713,0.1566,0.3562,0.8223,0.3889,0.466,0.7779,3.8,0.176,0.01,0.268,0.475,0.35,0.207,0.37
12,,Home Batter 4,718016,553869,3.1558,0.2886,0.1198,0.3445,0.7839,0.4978,0.4394,0.6954,3.78,0.3595,0.32,0.427,1.1473,0.77,0.7203,0.6
13,,Home Batter 5,718016,641857,3.2683,0.2321,0.131,0.3143,0.731,0.4338,0.4166,1.19,3.45,0.2515,0.0,0.3582,0.721,0.38,0.3628,1.14
14,,Home Batter 6,718016,605612,2.9403,0.2618,0.013,0.2788,0.601,0.439,0.3222,0.5658,3.18,0.3267,0.0,0.345,0.7558,0.57,0.4108,0.64
15,,Home Batter 7,718016,666134,1.9397,0.0994,0.0111,0.1441,0.2612,0.0722,0.1171,0.8444,2.6,0.2443,0.0,0.3302,0.6725,0.43,0.3423,1.13
16,,Home Batter 8,718016,676701,2.4775,0.2183,0.0396,0.2635,0.5899,0.2407,0.3264,0.5673,2.9,0.1942,0.0,0.2292,0.4433,0.42,0.2142,0.68
17,,Home Batter 9,718016,678662,2.5675,0.216,0.0864,0.261,0.6194,0.3738,0.3584,0.639,3.45,0.2517,0.07,0.2697,0.6472,0.3,0.3775,0.93
