,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718170,681082,3.3148,0.2583,0.0826,0.2925,0.6787,0.2792,0.3862,0.7752,4.1,0.172,0.0,0.1985,0.3925,0.23,0.194,0.6
1,,Away Batter 2,718170,607208,3.9398,0.3078,0.1262,0.3436,0.8162,0.449,0.4726,0.8855,4.08,0.2553,0.13,0.3345,0.7633,0.22,0.4288,1.27
2,,Away Batter 3,718170,547180,3.4951,0.3049,0.2465,0.3934,1.0061,0.6442,0.6127,0.8964,3.77,0.3022,0.21,0.3645,0.9047,0.54,0.5402,1.22
3,,Away Batter 4,718170,592206,3.4842,0.29,0.1442,0.3638,0.883,0.5914,0.5192,0.9591,3.97,0.3053,0.12,0.3198,0.7857,0.63,0.4658,1.07
4,,Away Batter 5,718170,656941,3.4573,0.2198,0.2131,0.3129,0.7729,0.4643,0.4599,1.169,3.76,0.1275,0.25,0.2288,0.5763,0.51,0.3475,1.54
5,,Away Batter 6,718170,592663,3.4958,0.2569,0.1225,0.2972,0.7223,0.4058,0.4251,1.0997,3.48,0.3625,0.05,0.3783,1.0017,0.59,0.6233,0.45
6,,Away Batter 7,718170,664761,3.4121,0.2484,0.1281,0.3281,0.736,0.5852,0.408,0.678,3.62,0.2612,0.1,0.3427,0.7188,0.61,0.3762,0.49
7,,Away Batter 8,718170,669016,2.9906,0.2751,0.0989,0.3665,0.8429,0.3869,0.4764,1.0775,2.41,0.1375,0.0,0.377,0.567,0.2,0.19,1.04
8,,Away Batter 9,718170,624641,2.5327,0.3034,0.1357,0.33,0.8912,0.4181,0.5612,0.6593,3.49,0.2133,0.01,0.2258,0.4733,0.25,0.2475,0.63
9,,Home Batter 1,718170,642731,3.344,0.2619,0.1343,0.2932,0.7519,0.4253,0.4587,0.7611,4.18,0.2553,0.15,0.2703,0.6942,0.34,0.4238,1.16
10,,Home Batter 2,718170,527038,3.2606,0.2546,0.1175,0.2967,0.6907,0.3614,0.3941,0.5481,2.78,0.1963,0.2,0.268,0.8508,0.36,0.5828,0.45
11,,Home Batter 3,718170,624424,3.3384,0.2107,0.2084,0.3231,0.7649,0.482,0.4417,1.068,3.25,0.1778,0.31,0.322,0.7648,0.4,0.4428,0.56
12,,Home Batter 4,718170,605204,2.989,0.2656,0.1316,0.3192,0.7573,0.485,0.438,0.9845,3.23,0.2542,0.07,0.3363,0.6805,0.41,0.3442,0.67
13,,Home Batter 5,718170,571745,2.9389,0.2749,0.0673,0.2942,0.7479,0.194,0.4537,1.1855,3.93,0.1555,0.09,0.1618,0.4093,0.42,0.2475,1.4
14,,Home Batter 6,718170,543063,2.9862,0.2196,0.0814,0.3179,0.6367,0.4516,0.3188,0.616,3.15,0.1447,0.22,0.1805,0.5802,0.38,0.3997,1.1
15,,Home Batter 7,718170,669477,1.6667,0.3148,0.1111,0.3148,0.9259,0.4444,0.6111,0.0,3.82,0.335,0.2,0.344,0.9265,0.62,0.5825,1.11
16,,Home Batter 8,718170,663698,2.6728,0.2877,0.0862,0.3702,0.843,0.192,0.4728,0.9824,3.06,0.1458,0.0,0.1575,0.3633,0.23,0.2058,0.81
17,,Home Batter 9,718170,669369,1.9314,0.2502,0.0,0.2657,0.5997,0.4183,0.334,0.4869,2.16,0.1225,0.05,0.1895,0.4645,0.18,0.275,1.03
