,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718121,650402,3.3733,0.2509,0.1443,0.313,0.7393,0.4237,0.4262,0.6998,3.86,0.254,0.11,0.3427,0.7243,0.76,0.3817,0.63
1,,Away Batter 2,718121,592450,3.2397,0.3147,0.2525,0.4005,1.0189,0.5693,0.6184,1.0412,3.64,0.3325,0.49,0.4145,1.298,1.24,0.8835,1.32
2,,Away Batter 3,718121,519203,3.3435,0.2609,0.1599,0.3284,0.7676,0.4206,0.4391,0.8109,3.94,0.322,0.33,0.4128,1.0598,0.8,0.647,0.93
3,,Away Batter 4,718121,518934,3.4535,0.2719,0.1,0.3299,0.7282,0.4008,0.3983,0.8229,3.74,0.274,0.15,0.3528,0.7793,0.4,0.4265,1.01
4,,Away Batter 5,718121,664056,2.4889,0.3041,0.0407,0.3581,0.8776,0.3674,0.5195,0.5874,3.27,0.2375,0.15,0.2638,0.6772,0.65,0.4133,0.37
5,,Away Batter 6,718121,665828,2.7995,0.2683,0.098,0.3081,0.7226,0.4015,0.4145,0.6573,3.16,0.1975,0.15,0.2842,0.6108,0.61,0.3267,0.78
6,,Away Batter 7,718121,683011,2.2211,0.1576,0.068,0.2549,0.5202,0.1769,0.2653,0.7061,3.76,0.1838,0.25,0.2277,0.6525,0.63,0.4248,1.4
7,,Away Batter 8,718121,543309,2.6546,0.1619,0.1723,0.2673,0.6131,0.505,0.3458,0.8071,2.65,0.3112,0.12,0.3603,1.0965,0.48,0.7362,0.75
8,,Away Batter 9,718121,543305,2.4736,0.222,0.0436,0.3048,0.6001,0.185,0.2953,0.7945,2.56,0.1425,0.09,0.286,0.541,0.27,0.255,0.55
9,,Home Batter 1,718121,543807,3.6189,0.2391,0.1696,0.2961,0.6998,0.4701,0.4037,0.7293,3.96,0.2317,0.14,0.2965,0.6122,0.42,0.3157,0.57
10,,Home Batter 2,718121,666182,3.7228,0.3087,0.1943,0.3506,0.8766,0.5693,0.526,0.7024,4.17,0.2695,0.08,0.3395,0.7315,0.6,0.392,0.66
11,,Home Batter 3,718121,656305,3.285,0.2698,0.1325,0.3548,0.8289,0.5422,0.474,0.8959,3.91,0.2273,0.0,0.2808,0.5598,0.07,0.279,1.29
12,,Home Batter 4,718121,662139,3.1688,0.1943,0.0928,0.2764,0.6149,0.3382,0.3385,0.8807,3.95,0.2082,0.19,0.25,0.6478,0.43,0.3978,1.0
13,,Home Batter 5,718121,593160,3.3132,0.3005,0.0398,0.3469,0.8009,0.4712,0.454,0.6233,3.98,0.2027,0.06,0.2492,0.5028,0.43,0.2537,0.71
14,,Home Batter 6,718121,643376,2.8385,0.2034,0.0812,0.2796,0.6656,0.4232,0.386,0.7016,3.79,0.1842,0.14,0.2455,0.6087,0.89,0.3632,0.84
15,,Home Batter 7,718121,672386,2.8289,0.2324,0.0692,0.3667,0.6806,0.4074,0.3139,0.5446,3.12,0.1517,0.02,0.185,0.4023,0.1,0.2173,0.29
16,,Home Batter 8,718121,474832,3.1536,0.2619,0.0919,0.3204,0.7685,0.348,0.448,1.226,2.78,0.309,0.08,0.3695,0.8468,0.27,0.4773,1.17
17,,Home Batter 9,718121,669289,2.8814,0.2506,0.042,0.293,0.6542,0.2816,0.3611,0.4866,3.08,0.2108,0.03,0.2643,0.5852,0.28,0.3208,0.75
