,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718342,668942,3.2117,0.2778,0.0304,0.3631,0.7354,0.3427,0.3722,0.8476,3.67,0.209,0.0,0.2435,0.549,0.94,0.3055,0.77
1,,Away Batter 2,718342,606466,3.5222,0.2528,0.0691,0.3013,0.7387,0.2696,0.4374,0.5964,3.56,0.2095,0.15,0.2665,0.6625,0.44,0.396,0.74
2,,Away Batter 3,718342,682998,2.5748,0.2335,0.0816,0.3016,0.7245,0.3437,0.4229,0.6587,3.26,0.4223,0.03,0.4835,1.1108,0.18,0.6273,0.79
3,,Away Batter 4,718342,572233,3.2559,0.2402,0.1256,0.2838,0.7011,0.453,0.4173,0.5829,3.78,0.277,0.19,0.397,0.887,0.9,0.49,0.85
4,,Away Batter 5,718342,666971,3.3432,0.2725,0.0846,0.3347,0.7678,0.5049,0.4331,0.6912,3.41,0.239,0.0,0.289,0.603,0.41,0.314,0.38
5,,Away Batter 6,718342,672515,2.6572,0.2842,0.1178,0.3206,0.7565,0.3059,0.436,0.4105,3.2,0.3683,0.05,0.3875,0.8225,0.72,0.435,0.74
6,,Away Batter 7,718342,656976,3.1619,0.312,0.0939,0.3454,0.7956,0.5515,0.4502,0.5059,2.65,0.1892,0.1,0.362,0.6612,0.39,0.2992,0.68
7,,Away Batter 8,718342,677950,2.6036,0.1648,0.0108,0.207,0.4642,0.3481,0.2572,0.4603,3.29,0.1682,0.13,0.2632,0.5633,0.4,0.3002,1.31
8,,Away Batter 9,718342,672695,2.0955,0.2411,0.0556,0.3958,0.759,0.409,0.3631,0.4641,2.98,0.3077,0.11,0.3333,0.797,0.73,0.4637,0.5
9,,Home Batter 1,718342,543760,3.6105,0.2328,0.1128,0.2722,0.6543,0.3659,0.3821,0.7362,3.8,0.2548,0.17,0.372,0.8247,0.72,0.4527,0.78
10,,Home Batter 2,718342,608671,1.9873,0.2261,0.0023,0.2936,0.5487,0.1689,0.2551,0.414,2.92,0.2475,0.0,0.3107,0.5807,0.05,0.27,0.78
11,,Home Batter 3,718342,663993,3.2338,0.275,0.1246,0.3654,0.8094,0.6289,0.4441,0.7775,3.41,0.2535,0.2,0.3867,0.9482,0.51,0.5615,1.04
12,,Home Batter 4,718342,666969,3.2045,0.2234,0.1446,0.3002,0.7129,0.5584,0.4127,0.9294,3.71,0.3295,0.35,0.402,1.037,1.0,0.635,1.02
13,,Home Batter 5,718342,673962,2.7879,0.2631,0.1396,0.2994,0.7693,0.3596,0.4699,0.6753,3.68,0.2178,0.32,0.2448,0.7627,1.29,0.5178,1.56
14,,Home Batter 6,718342,641680,2.9179,0.2871,0.1466,0.3391,0.7904,0.4455,0.4513,0.5742,3.14,0.3065,0.22,0.3932,1.0522,1.11,0.659,0.26
15,,Home Batter 7,718342,543257,2.8415,0.3044,0.1082,0.3942,0.8669,0.5075,0.4727,0.7264,3.35,0.3408,0.18,0.4187,1.0045,0.77,0.5858,0.8
16,,Home Batter 8,718342,669701,2.0912,0.2462,0.035,0.3382,0.6701,0.2838,0.3319,0.5042,2.26,0.0858,0.09,0.1308,0.2842,0.09,0.1533,0.94
17,,Home Batter 9,718342,665750,2.5163,0.2335,0.0166,0.3617,0.6289,0.3184,0.2672,0.8804,3.36,0.1742,0.0,0.25,0.5058,0.24,0.2558,1.11
