,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718171,621493,3.4237,0.2695,0.154,0.3442,0.8018,0.4934,0.4576,0.7939,3.86,0.282,0.05,0.346,0.703,0.41,0.357,0.82
1,,Away Batter 2,718171,545361,3.444,0.2968,0.2058,0.3786,0.9202,0.5391,0.5416,1.0711,3.65,0.1795,0.11,0.2105,0.4975,0.26,0.287,1.11
2,,Away Batter 3,718171,660271,3.5551,0.2728,0.2248,0.3706,0.8777,0.5754,0.5071,0.9878,3.69,0.2623,0.13,0.3595,0.8128,0.75,0.4533,1.02
3,,Away Batter 4,718171,592669,3.3952,0.2776,0.2427,0.3397,0.8994,0.6341,0.5597,0.6771,4.13,0.2593,0.25,0.2593,0.7737,0.58,0.5143,1.03
4,,Away Batter 5,718171,642136,1.9493,0.1572,0.0147,0.2733,0.4658,0.0539,0.1925,0.629,2.98,0.3253,0.01,0.3995,0.759,0.33,0.3595,0.64
5,,Away Batter 6,718171,570482,3.5171,0.2854,0.0523,0.3188,0.696,0.4219,0.3771,0.6624,3.55,0.2605,0.0,0.273,0.5535,0.23,0.2805,0.37
6,,Away Batter 7,718171,650859,3.0342,0.2713,0.1489,0.3365,0.8174,0.4094,0.4809,0.6104,2.7,0.2675,0.08,0.305,0.6525,0.65,0.3475,0.39
7,,Away Batter 8,718171,595453,1.8123,0.1579,0.0185,0.2126,0.4137,0.1483,0.2012,0.703,2.76,0.1767,0.14,0.2767,0.5733,0.33,0.2967,0.73
8,,Away Batter 9,718171,687263,1.5476,0.1317,0.0,0.1794,0.4063,0.1429,0.227,0.3333,3.5,0.2512,0.2,0.2952,0.7838,0.58,0.4887,0.5
9,,Home Batter 1,718171,656775,3.5154,0.26,0.1231,0.3382,0.7533,0.5979,0.4151,0.7369,3.97,0.2733,0.16,0.3058,0.7837,0.65,0.4778,0.85
10,,Home Batter 2,718171,668939,3.179,0.2769,0.1473,0.4004,0.8714,0.5098,0.471,0.6572,3.09,0.2403,0.2,0.3728,0.8617,0.43,0.4888,0.62
11,,Home Batter 3,718171,623993,3.3816,0.2087,0.0991,0.3064,0.6679,0.4469,0.3616,0.9005,3.73,0.2875,0.18,0.3565,0.8443,0.57,0.4878,0.83
12,,Home Batter 4,718171,663624,3.6595,0.2745,0.1882,0.3012,0.8049,0.6597,0.5036,0.8264,3.96,0.23,0.08,0.2825,0.6612,0.33,0.3787,1.27
13,,Home Batter 5,718171,683002,2.5569,0.2055,0.0563,0.3383,0.6594,0.2558,0.3211,0.9908,3.05,0.1567,0.17,0.285,0.7242,0.28,0.4392,1.03
14,,Home Batter 6,718171,669720,3.4172,0.2887,0.2019,0.3325,0.8693,0.5117,0.5367,0.8303,3.54,0.2742,0.0,0.3118,0.641,0.29,0.3292,0.75
15,,Home Batter 7,718171,624428,3.0881,0.2109,0.0614,0.2798,0.6198,0.2668,0.34,0.3551,3.17,0.2333,0.05,0.3575,0.6708,0.35,0.3133,0.33
16,,Home Batter 8,718171,679631,2.413,0.2939,0.0926,0.3355,0.7905,0.3111,0.455,0.5593,1.68,0.1517,0.0,0.1858,0.3375,0.0,0.1517,0.35
17,,Home Batter 9,718171,622761,2.8443,0.2778,0.097,0.3237,0.7785,0.3922,0.4547,0.677,3.45,0.0967,0.06,0.109,0.2757,0.3,0.1667,0.89
