,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718179,457705,3.1725,0.2479,0.1592,0.355,0.7644,0.4339,0.4094,0.7722,2.95,0.2032,0.21,0.4045,0.8022,0.54,0.3977,1.31
1,,Away Batter 2,718179,668804,3.4347,0.2462,0.1675,0.3018,0.7551,0.5034,0.4533,0.7613,3.89,0.2642,0.0,0.2875,0.6817,0.1,0.3942,0.85
2,,Away Batter 3,718179,467793,3.2253,0.199,0.0935,0.2987,0.6274,0.4086,0.3287,0.6987,3.19,0.1723,0.0,0.3095,0.5193,0.35,0.2098,0.71
3,,Away Batter 4,718179,669261,2.4889,0.3698,0.1391,0.462,1.2457,0.3723,0.7837,0.9363,2.96,0.1525,0.1,0.2625,0.5483,0.3,0.2858,1.39
4,,Away Batter 5,718179,663647,3.5971,0.264,0.1082,0.3064,0.7689,0.4533,0.4626,0.6272,3.61,0.2313,0.0,0.2958,0.5672,0.0,0.2713,0.84
5,,Away Batter 6,718179,672779,2.0599,0.1845,0.0134,0.2935,0.5888,0.2051,0.2953,0.4545,2.45,0.28,0.1,0.3058,0.8558,0.16,0.55,0.47
6,,Away Batter 7,718179,678225,2.4831,0.2029,0.0325,0.2467,0.4983,0.2444,0.2516,0.6306,2.41,0.2225,0.0,0.2475,0.57,0.01,0.3225,0.67
7,,Away Batter 8,718179,641943,1.9604,0.2269,0.0688,0.258,0.6827,0.2821,0.4247,0.5268,1.56,0.1925,0.0,0.2125,0.4275,0.0,0.215,0.57
8,,Away Batter 9,718179,595978,2.6389,0.1421,0.033,0.1824,0.3825,0.1789,0.2001,0.7215,2.57,0.12,0.0,0.1767,0.33,0.11,0.1533,0.88
9,,Home Batter 1,718179,656775,3.4827,0.2613,0.1255,0.3413,0.7526,0.592,0.4113,0.7309,3.93,0.2402,0.18,0.2782,0.7468,0.76,0.4687,0.84
10,,Home Batter 2,718179,623993,3.3873,0.2127,0.1004,0.3128,0.6814,0.4141,0.3685,0.9201,3.83,0.2795,0.22,0.357,0.8765,0.69,0.5195,0.97
11,,Home Batter 3,718179,683002,2.5539,0.2094,0.0575,0.345,0.6727,0.26,0.3278,0.9932,2.92,0.1467,0.2,0.29,0.7217,0.33,0.4317,0.76
12,,Home Batter 4,718179,663624,3.6537,0.2792,0.1913,0.3029,0.8152,0.6709,0.5123,0.8381,3.98,0.265,0.1,0.326,0.7658,0.4,0.4398,0.89
13,,Home Batter 5,718179,624428,3.0674,0.214,0.0628,0.2843,0.63,0.2713,0.3457,0.3605,3.03,0.2292,0.05,0.3655,0.6772,0.39,0.3117,0.24
14,,Home Batter 6,718179,669720,3.4237,0.2949,0.2066,0.3345,0.883,0.5224,0.5485,0.8072,3.45,0.27,0.0,0.3145,0.6445,0.33,0.33,0.86
15,,Home Batter 7,718179,669065,2.2324,0.2518,0.0148,0.3072,0.6958,0.4685,0.3886,0.6407,2.07,0.0475,0.0,0.1235,0.171,0.0,0.0475,0.57
16,,Home Batter 8,718179,543510,2.8799,0.1951,0.0203,0.2178,0.4963,0.2122,0.2785,0.6035,2.84,0.1472,0.1,0.1697,0.4393,0.23,0.2697,0.38
17,,Home Batter 9,718179,687401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1933,0.0,0.235,0.5083,0.59,0.2733,0.25
