,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718486,643217,2.6232,0.2045,0.0613,0.3038,0.584,0.2284,0.2802,0.4353,4.05,0.2758,0.0,0.3095,0.6448,0.3,0.3353,0.86
1,,Away Batter 2,718486,673357,3.4788,0.2378,0.047,0.2768,0.6661,0.3292,0.3893,0.9437,4.01,0.204,0.2,0.2515,0.686,0.7,0.4345,0.94
2,,Away Batter 3,718486,683734,3.1516,0.2955,0.1247,0.3453,0.8383,0.4869,0.493,0.5748,3.67,0.2877,0.12,0.3503,0.786,0.77,0.4357,0.62
3,,Away Batter 4,718486,650391,2.5702,0.4063,0.0591,0.4446,0.952,0.285,0.5073,0.493,3.6,0.2233,0.0,0.2907,0.549,0.27,0.2583,1.1
4,,Away Batter 5,718486,518735,2.8241,0.2297,0.1139,0.3125,0.6857,0.3512,0.3732,0.7839,3.52,0.1965,0.0,0.26,0.5525,0.29,0.2925,0.91
5,,Away Batter 6,718486,669394,2.5831,0.2634,0.1834,0.2875,0.78,0.3705,0.4925,0.8575,2.74,0.2383,0.41,0.37,1.1142,0.86,0.7442,0.91
6,,Away Batter 7,718486,693049,2.0476,0.1746,0.0476,0.1885,0.4365,0.2857,0.248,0.5714,2.91,0.1703,0.05,0.2295,0.4393,0.25,0.2098,0.92
7,,Away Batter 8,718486,462101,3.0186,0.2207,0.0538,0.2729,0.6856,0.2029,0.4127,0.639,3.18,0.2975,0.0,0.3188,0.6638,0.16,0.345,0.74
8,,Away Batter 9,718486,672820,1.6222,0.012,0.0111,0.0176,0.0417,0.0111,0.0241,0.1667,2.92,0.1225,0.08,0.1225,0.3275,0.15,0.205,0.54
9,,Home Batter 1,718486,650490,2.6967,0.2901,0.1675,0.3636,0.8527,0.5275,0.4891,0.5112,3.67,0.2892,0.39,0.3765,1.0032,0.72,0.6267,0.59
10,,Home Batter 2,718486,664040,2.6401,0.2785,0.175,0.3767,0.8972,0.4408,0.5205,0.6437,3.43,0.2935,0.31,0.3652,0.9612,0.81,0.596,0.99
11,,Home Batter 3,718486,668227,3.0305,0.2907,0.2428,0.3631,0.9998,0.7714,0.6367,1.027,4.2,0.3318,0.24,0.3595,0.8573,0.92,0.4978,0.99
12,,Home Batter 4,718486,677551,3.039,0.3263,0.1514,0.4119,0.9951,0.634,0.5832,0.4022,4.03,0.2325,0.12,0.2755,0.6755,0.5,0.4,0.86
13,,Home Batter 5,718486,666139,2.587,0.2484,0.1388,0.3013,0.7431,0.3262,0.4417,0.8254,3.38,0.364,0.32,0.41,1.076,1.02,0.666,0.54
14,,Home Batter 6,718486,623912,2.5367,0.2928,0.0231,0.3022,0.6305,0.2257,0.3283,0.5922,3.67,0.363,0.17,0.3915,0.9445,0.51,0.553,0.39
15,,Home Batter 7,718486,670623,2.4505,0.113,0.0367,0.2219,0.3795,0.1737,0.1575,0.5691,3.86,0.1923,0.15,0.2493,0.5707,0.58,0.3213,1.08
16,,Home Batter 8,718486,670042,2.6246,0.2985,0.2252,0.3254,0.9476,0.635,0.6222,0.7837,2.96,0.1542,0.13,0.2115,0.559,0.32,0.3475,1.1
17,,Home Batter 9,718486,542194,2.1538,0.1085,0.0174,0.2115,0.3458,0.058,0.1343,0.8397,3.4,0.2817,0.3,0.3558,0.9617,0.63,0.6058,0.69
