,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718126,660670,3.6861,0.3091,0.1571,0.4054,0.9076,0.464,0.5022,0.8354,3.9,0.3357,0.46,0.4198,1.125,0.79,0.7052,0.62
1,,Away Batter 2,718126,621566,3.4221,0.2849,0.3161,0.3917,1.0281,0.8653,0.6365,1.0887,3.52,0.228,0.2,0.3895,0.8475,0.39,0.458,1.1
2,,Away Batter 3,718126,645277,3.5402,0.2593,0.2108,0.3191,0.7976,0.755,0.4785,0.6563,4.15,0.242,0.17,0.245,0.676,0.5,0.431,0.85
3,,Away Batter 4,718126,663586,3.3637,0.2808,0.1881,0.3479,0.8468,0.5082,0.499,1.0177,4.23,0.22,0.15,0.269,0.594,0.33,0.325,1.17
4,,Away Batter 5,718126,592696,3.1384,0.2243,0.1571,0.2612,0.6895,0.3374,0.4283,0.7361,3.8,0.2872,0.0,0.308,0.686,0.35,0.378,0.84
5,,Away Batter 6,718126,518595,2.8283,0.2316,0.0497,0.2756,0.6099,0.1584,0.3343,0.4626,3.66,0.2268,0.0,0.2435,0.5143,0.34,0.2708,0.88
6,,Away Batter 7,718126,542303,3.2899,0.2118,0.1152,0.2918,0.6607,0.3721,0.3689,0.8432,3.92,0.2462,0.49,0.3365,0.9612,0.98,0.6247,0.78
7,,Away Batter 8,718126,606115,2.7956,0.3056,0.1435,0.3654,0.8502,0.4629,0.4848,0.6386,3.28,0.375,0.12,0.383,1.078,0.59,0.695,0.56
8,,Away Batter 9,718126,671739,2.7341,0.2713,0.0944,0.3507,0.8299,0.3822,0.4792,0.604,3.34,0.1717,0.05,0.2672,0.5313,0.27,0.2642,0.64
9,,Home Batter 1,718126,543760,3.6762,0.2529,0.1575,0.3063,0.7421,0.5387,0.4357,0.7396,4.11,0.3255,0.16,0.3928,0.8513,0.85,0.4585,0.67
10,,Home Batter 2,718126,608369,2.9876,0.4416,0.2375,0.4717,1.2805,0.5717,0.8088,0.4795,3.47,0.41,0.11,0.4862,1.1312,0.37,0.645,0.66
11,,Home Batter 3,718126,663993,3.3751,0.2632,0.1156,0.3526,0.7747,0.5472,0.4221,0.8682,3.99,0.284,0.1,0.3685,0.8435,0.56,0.475,1.03
12,,Home Batter 4,718126,666969,3.3992,0.2369,0.1917,0.3087,0.7548,0.7114,0.4462,0.9674,3.55,0.2787,0.28,0.3412,0.8798,1.11,0.5387,1.24
13,,Home Batter 5,718126,641680,3.0169,0.2844,0.1452,0.3427,0.8189,0.5641,0.4761,0.5433,4.13,0.329,0.06,0.3383,0.7588,0.71,0.4205,0.84
14,,Home Batter 6,718126,543257,2.9534,0.2792,0.1034,0.3696,0.8076,0.4932,0.438,0.755,4.58,0.2722,0.2,0.2868,0.7315,0.76,0.4447,1.55
15,,Home Batter 7,718126,677649,2.404,0.2959,0.092,0.3224,0.8364,0.4746,0.514,0.5846,4.06,0.2472,0.28,0.2572,0.7478,0.55,0.4907,0.97
16,,Home Batter 8,718126,669701,2.0605,0.2096,0.0285,0.2987,0.5773,0.2256,0.2786,0.5688,2.25,0.2608,0.11,0.3678,0.8753,0.18,0.5075,0.75
17,,Home Batter 9,718126,665750,3.0719,0.2165,0.0166,0.2921,0.5927,0.3418,0.3006,0.816,3.53,0.3492,0.03,0.399,0.8207,0.5,0.4217,0.68
