,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,717999,664774,2.8286,0.2199,0.157,0.3418,0.7737,0.4167,0.4319,0.7439,3.56,0.2098,0.0,0.3197,0.5335,0.17,0.2138,1.0
1,,Away Batter 2,717999,666165,1.8167,0.175,0.1333,0.2233,0.5428,0.3333,0.3194,0.6833,3.15,0.2475,0.0,0.36,0.7217,0.13,0.3617,1.24
2,,Away Batter 3,717999,605204,2.9615,0.2631,0.1379,0.3216,0.7588,0.4627,0.4371,0.9744,3.69,0.2605,0.21,0.3382,0.8638,0.78,0.5257,1.2
3,,Away Batter 4,717999,624424,3.3257,0.1925,0.1746,0.3106,0.7008,0.4143,0.3902,1.0764,3.88,0.391,0.43,0.4402,1.2032,1.07,0.763,0.91
4,,Away Batter 5,717999,571745,3.4627,0.2574,0.1626,0.2997,0.7304,0.4798,0.4307,1.114,3.82,0.272,0.12,0.313,0.706,0.74,0.393,1.1
5,,Away Batter 6,717999,573262,3.3056,0.2136,0.1404,0.2779,0.6719,0.372,0.3941,0.8927,3.7,0.2407,0.03,0.3318,0.6757,0.12,0.3438,1.12
6,,Away Batter 7,717999,669477,2.1961,0.2386,0.1176,0.2444,0.6856,0.3529,0.4412,0.6275,3.96,0.263,0.01,0.263,0.581,0.76,0.318,0.82
7,,Away Batter 8,717999,672275,1.8333,0.4148,0.0278,0.4481,0.9463,0.7556,0.4981,0.05,2.71,0.3435,0.09,0.3602,0.9052,0.75,0.545,0.61
8,,Away Batter 9,717999,689172,2.0261,0.1014,0.087,0.1768,0.4039,0.2362,0.2271,0.9159,3.38,0.2547,0.16,0.2697,0.6995,0.45,0.4298,0.82
9,,Home Batter 1,717999,592885,3.5398,0.2343,0.1291,0.3182,0.7063,0.4069,0.3881,0.9718,3.34,0.2608,0.15,0.3208,0.7758,0.43,0.455,0.61
10,,Home Batter 2,717999,680911,2.5741,0.2655,0.0428,0.313,0.7033,0.2609,0.3903,0.4328,3.75,0.3212,0.29,0.3542,0.9813,0.42,0.6272,0.75
11,,Home Batter 3,717999,642133,3.1701,0.2442,0.2527,0.322,0.8282,0.5841,0.5062,0.8299,2.69,0.2975,0.2,0.3517,0.8892,0.29,0.5375,0.72
12,,Home Batter 4,717999,605119,3.1828,0.2572,0.1345,0.3436,0.7994,0.4215,0.4558,1.0388,3.26,0.23,0.23,0.32,0.8025,0.6,0.4825,0.99
13,,Home Batter 5,717999,608385,3.0535,0.2581,0.0724,0.3775,0.7558,0.4661,0.3783,0.6092,2.49,0.1975,0.0,0.2492,0.4467,0.05,0.1975,0.86
14,,Home Batter 6,717999,621438,3.1208,0.2115,0.1471,0.2249,0.5818,0.3498,0.3569,0.4554,2.5,0.1717,0.0,0.1942,0.4742,0.12,0.28,0.92
15,,Home Batter 7,717999,668930,2.4049,0.2347,0.0489,0.2808,0.6106,0.2095,0.3299,0.7107,2.99,0.125,0.05,0.17,0.3717,0.15,0.2017,0.74
16,,Home Batter 8,717999,605170,2.7444,0.3509,0.0768,0.3844,0.9455,0.3133,0.561,0.4729,3.56,0.1492,0.13,0.2142,0.4808,0.33,0.2667,1.42
17,,Home Batter 9,717999,686894,2.1385,0.1639,0.0641,0.2171,0.5028,0.2256,0.2857,0.5615,2.65,0.0958,0.15,0.1492,0.38,0.19,0.2308,1.19
