,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,717838,663538,3.734,0.2751,0.0509,0.3163,0.7023,0.4526,0.386,0.4332,3.88,0.2412,0.09,0.32,0.6467,0.14,0.3267,0.3
1,,Away Batter 2,717838,621020,3.5665,0.2349,0.1141,0.3369,0.7356,0.4107,0.3987,1.0053,3.7,0.2523,0.11,0.314,0.6963,0.42,0.3823,1.25
2,,Away Batter 3,717838,664023,3.3336,0.281,0.1017,0.3802,0.8225,0.4616,0.4423,0.9622,3.15,0.22,0.0,0.3775,0.6375,0.26,0.26,0.93
3,,Away Batter 4,717838,673548,2.9922,0.2349,0.123,0.2848,0.6828,0.4151,0.398,0.8347,3.67,0.1783,0.02,0.2545,0.4778,0.05,0.2233,1.43
4,,Away Batter 5,717838,543228,3.1752,0.282,0.2271,0.2963,0.8274,0.6421,0.5311,0.5465,3.45,0.2325,0.1,0.2542,0.5917,0.25,0.3375,0.85
5,,Away Batter 6,717838,665804,1.625,0.25,0.0,0.25,0.5,0.125,0.25,0.2083,2.28,0.3175,0.12,0.3542,0.8467,0.54,0.4925,0.56
6,,Away Batter 7,717838,641820,3.3457,0.2708,0.1051,0.3341,0.7284,0.4219,0.3942,1.0213,3.2,0.2337,0.1,0.297,0.6623,0.31,0.3653,1.2
7,,Away Batter 8,717838,621550,3.1525,0.2483,0.2623,0.3463,0.8687,0.57,0.5224,1.2755,3.44,0.0957,0.14,0.1315,0.3712,0.35,0.2397,1.53
8,,Away Batter 9,717838,643565,2.1128,0.2295,0.0653,0.3874,0.7757,0.2491,0.3883,0.6722,2.75,0.2442,0.0,0.36,0.6108,0.48,0.2508,0.99
9,,Home Batter 1,717838,621493,3.476,0.2659,0.1345,0.3427,0.7749,0.4641,0.4323,0.8008,3.83,0.293,0.28,0.3105,0.8735,0.56,0.563,1.0
10,,Home Batter 2,717838,660271,3.6578,0.2768,0.2307,0.368,0.893,0.6259,0.525,0.9423,3.86,0.2938,0.37,0.3765,1.1793,0.81,0.8028,0.95
11,,Home Batter 3,717838,545361,3.53,0.2812,0.2192,0.3551,0.8718,0.5245,0.5167,1.0923,3.6,0.2172,0.25,0.3252,0.7598,0.79,0.4347,1.24
12,,Home Batter 4,717838,592273,3.2241,0.2405,0.139,0.2729,0.7182,0.4935,0.4454,0.9823,3.89,0.3278,0.2,0.3683,0.926,0.43,0.5577,0.94
13,,Home Batter 5,717838,570482,3.4957,0.2979,0.0452,0.3274,0.7103,0.3981,0.3829,0.5957,2.93,0.2283,0.05,0.2997,0.6447,0.28,0.345,0.73
14,,Home Batter 6,717838,666176,2.4968,0.2404,0.2047,0.3179,0.8709,0.4965,0.553,1.1603,2.53,0.23,0.26,0.23,0.6717,0.37,0.4417,1.08
15,,Home Batter 7,717838,650859,3.0592,0.2519,0.1211,0.3081,0.723,0.4261,0.4149,0.5715,2.79,0.2383,0.22,0.2705,0.7363,0.39,0.4658,0.59
16,,Home Batter 8,717838,595453,2.0547,0.1327,0.0791,0.2298,0.4587,0.2635,0.2289,0.6364,2.02,0.3157,0.15,0.4307,1.1003,0.15,0.6697,0.98
17,,Home Batter 9,717838,687263,1.8503,0.1481,0.0272,0.1868,0.4245,0.2177,0.2376,0.3673,2.77,0.1983,0.04,0.2325,0.5475,0.19,0.315,0.78
