,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718139,668942,3.4493,0.2632,0.0304,0.3384,0.6934,0.3874,0.355,0.8874,3.02,0.2095,0.0,0.2688,0.5868,0.32,0.318,0.8
1,,Away Batter 2,718139,672695,2.2644,0.2368,0.0422,0.3619,0.7109,0.3763,0.349,0.5169,2.83,0.2382,0.16,0.3878,0.8067,0.56,0.4188,0.21
2,,Away Batter 3,718139,682998,2.6678,0.2421,0.0791,0.3053,0.745,0.2967,0.4397,0.6782,3.31,0.2495,0.05,0.3862,0.7377,0.24,0.3515,0.66
3,,Away Batter 4,718139,572233,3.3774,0.2456,0.1201,0.3024,0.7251,0.5264,0.4227,0.6491,3.47,0.218,0.37,0.4115,0.904,0.69,0.4925,0.65
4,,Away Batter 5,718139,666971,3.47,0.2683,0.0684,0.3238,0.7346,0.4523,0.4108,0.6858,3.57,0.3457,0.45,0.484,1.3158,1.03,0.8318,0.57
5,,Away Batter 6,718139,656976,2.9497,0.2791,0.1242,0.3525,0.7926,0.5818,0.4401,0.6574,2.89,0.2507,0.0,0.3908,0.6655,0.23,0.2747,0.72
6,,Away Batter 7,718139,666150,1.8889,0.125,0.0,0.125,0.3056,0.0,0.1806,0.75,4.0,0.3483,0.18,0.3568,0.9547,1.04,0.5978,0.67
7,,Away Batter 8,718139,656896,2.7483,0.1844,0.1,0.2629,0.6198,0.6917,0.3569,0.5309,3.64,0.311,0.1,0.346,0.804,0.57,0.458,0.44
8,,Away Batter 9,718139,645444,2.4487,0.0814,0.0,0.1647,0.2484,0.1552,0.0837,0.7121,2.56,0.2033,0.0,0.335,0.5983,0.37,0.2633,1.04
9,,Home Batter 1,718139,665923,2.6144,0.2556,0.0284,0.3,0.6702,0.4157,0.3702,0.4194,4.56,0.2653,0.09,0.2938,0.696,0.75,0.4022,1.0
10,,Home Batter 2,718139,676116,1.9867,0.1927,0.0533,0.328,0.6358,0.2044,0.3078,0.8611,2.66,0.1508,0.12,0.313,0.6988,0.68,0.3858,1.03
11,,Home Batter 3,718139,667670,2.5317,0.237,0.1622,0.3676,0.7972,0.4524,0.4295,0.8378,3.78,0.226,0.13,0.3112,0.6897,0.56,0.3785,1.03
12,,Home Batter 4,718139,668709,2.377,0.184,0.0317,0.2677,0.5464,0.0901,0.2787,0.946,3.23,0.2733,0.22,0.3017,0.7875,0.22,0.4858,0.91
13,,Home Batter 5,718139,542208,1.9147,0.3762,0.1026,0.3967,0.9258,0.3685,0.5292,0.3381,3.09,0.3325,0.18,0.4143,0.9168,0.38,0.5025,0.68
14,,Home Batter 6,718139,607054,2.6814,0.2,0.0757,0.3136,0.6515,0.3508,0.3379,0.7915,2.89,0.2775,0.19,0.3758,0.8233,0.34,0.4475,0.97
15,,Home Batter 7,718139,657656,3.2303,0.2286,0.1095,0.2974,0.6877,0.3476,0.3903,0.8933,4.08,0.2117,0.18,0.2137,0.622,0.26,0.4083,1.47
16,,Home Batter 8,718139,643393,3.0725,0.1999,0.0365,0.2998,0.5939,0.3268,0.2941,0.4802,2.74,0.1225,0.0,0.1497,0.3147,0.24,0.165,0.33
17,,Home Batter 9,718139,669397,2.0859,0.1865,0.0078,0.2509,0.5228,0.1254,0.2719,0.4232,3.28,0.271,0.12,0.3115,0.6645,0.17,0.353,0.51
