,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718008,543807,3.6955,0.2304,0.1658,0.2872,0.6742,0.4589,0.3871,0.7163,3.66,0.3268,0.2,0.491,1.0633,0.6,0.5723,0.45
1,,Away Batter 2,718008,666182,3.7857,0.3095,0.1957,0.3549,0.8814,0.5803,0.5266,0.7206,4.36,0.355,0.18,0.391,0.9185,0.61,0.5275,0.6
2,,Away Batter 3,718008,665489,3.5276,0.2971,0.2179,0.3866,0.9141,0.6108,0.5275,0.589,4.01,0.2038,0.09,0.2415,0.5478,0.91,0.3063,0.87
3,,Away Batter 4,718008,474832,3.1387,0.2545,0.0844,0.3212,0.7517,0.3386,0.4304,1.2597,2.76,0.3507,0.01,0.485,0.9182,0.25,0.4332,0.96
4,,Away Batter 5,718008,656305,3.3467,0.2587,0.1202,0.3443,0.7906,0.4903,0.4463,0.9725,4.09,0.1845,0.17,0.217,0.5615,0.43,0.3445,1.11
5,,Away Batter 6,718008,593160,3.4354,0.2898,0.0509,0.332,0.7688,0.4638,0.4368,0.6566,3.59,0.3437,0.09,0.3803,0.8065,0.32,0.4262,0.78
6,,Away Batter 7,718008,662139,3.2514,0.2119,0.1213,0.2887,0.6661,0.4128,0.3775,0.8448,3.83,0.14,0.1,0.1795,0.402,0.37,0.2225,0.6
7,,Away Batter 8,718008,595281,2.9808,0.2628,0.038,0.3121,0.7129,0.3322,0.4009,0.7607,3.71,0.396,0.21,0.4103,1.1273,0.35,0.717,0.63
8,,Away Batter 9,718008,623168,1.8277,0.2955,0.0,0.3699,0.69,0.1534,0.3201,0.2462,2.27,0.1525,0.0,0.1717,0.3467,0.0,0.175,0.29
9,,Home Batter 1,718008,608336,2.8162,0.1942,0.1944,0.3095,0.7659,0.4053,0.4564,1.1737,2.65,0.185,0.27,0.3843,0.7768,0.5,0.3925,1.1
10,,Home Batter 2,718008,666397,1.9048,0.2381,0.2857,0.4048,0.9048,0.4762,0.5,0.8571,2.83,0.1538,0.21,0.2538,0.5882,0.48,0.3343,1.35
11,,Home Batter 3,718008,621439,3.5817,0.2295,0.2516,0.3063,0.8069,0.5541,0.5006,1.2816,3.73,0.1992,0.18,0.313,0.6947,0.34,0.3817,1.08
12,,Home Batter 4,718008,666135,2.1687,0.1915,0.0285,0.3685,0.5988,0.1411,0.2303,0.4941,3.21,0.213,0.17,0.2573,0.6795,0.34,0.4221,1.26
13,,Home Batter 5,718008,650489,2.467,0.2016,0.0957,0.2473,0.6275,0.3626,0.3801,0.7902,3.41,0.3158,0.08,0.3158,0.7658,0.22,0.45,1.08
14,,Home Batter 6,718008,670242,2.1212,0.1168,0.0227,0.1629,0.3106,0.0833,0.1477,0.8712,1.92,0.0892,0.03,0.1358,0.3075,0.22,0.1717,0.54
15,,Home Batter 7,718008,680777,2.8521,0.2521,0.1653,0.3297,0.9018,0.3779,0.5721,0.926,2.14,0.1683,0.11,0.2367,0.5867,0.19,0.35,0.57
16,,Home Batter 8,718008,571657,2.8894,0.2885,0.1598,0.3233,0.8754,0.5651,0.5521,0.7132,3.87,0.2113,0.08,0.2547,0.541,0.51,0.2863,1.16
17,,Home Batter 9,718008,572191,2.9701,0.2451,0.1,0.2935,0.6759,0.362,0.3824,0.9679,2.94,0.1363,0.15,0.1538,0.5582,0.24,0.4043,1.48
