,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718070,657077,3.7407,0.3058,0.1131,0.3493,0.7958,0.4776,0.4466,0.5523,3.67,0.2437,0.0,0.317,0.6868,0.11,0.3698,0.63
1,,Away Batter 2,718070,807799,2.3111,0.1941,0.1111,0.2489,0.6189,0.4222,0.37,0.3333,4.02,0.3265,0.04,0.37,0.8278,0.51,0.4578,0.48
2,,Away Batter 3,718070,457759,3.3489,0.262,0.0908,0.343,0.7282,0.4122,0.3852,0.5391,3.31,0.272,0.27,0.4015,0.923,0.61,0.5215,0.81
3,,Away Batter 4,718070,646240,3.6586,0.254,0.2495,0.3176,0.8375,0.7186,0.5199,0.8294,4.03,0.2465,0.22,0.259,0.7325,1.06,0.4735,1.06
4,,Away Batter 5,718070,680776,2.9403,0.3139,0.1029,0.3636,0.9482,0.4353,0.5846,0.8307,3.55,0.2435,0.09,0.2852,0.6445,0.45,0.3593,0.97
5,,Away Batter 6,718070,671213,2.5426,0.1879,0.1292,0.301,0.648,0.3692,0.347,0.855,2.83,0.2333,0.18,0.3408,0.7892,0.28,0.4483,0.81
6,,Away Batter 7,718070,665839,1.8833,0.165,0.0667,0.2511,0.5644,0.1667,0.3133,0.4833,2.67,0.1828,0.21,0.2503,0.6207,0.56,0.3703,0.82
7,,Away Batter 8,718070,622569,1.7612,0.1886,0.0576,0.2305,0.5589,0.1918,0.3284,0.2541,2.93,0.3125,0.06,0.3508,0.96,0.46,0.6092,0.44
8,,Away Batter 9,718070,657136,2.3397,0.2028,0.0492,0.2882,0.6388,0.3167,0.3506,0.7452,3.55,0.1867,0.22,0.1933,0.615,0.26,0.4217,1.29
9,,Home Batter 1,718070,666160,2.2436,0.2844,0.1067,0.3268,0.8824,0.2717,0.5556,0.5068,2.88,0.3392,0.27,0.3427,1.0627,0.87,0.72,1.18
10,,Home Batter 2,718070,545361,3.5108,0.2909,0.2387,0.3686,0.9187,0.5884,0.5501,1.0996,3.64,0.2362,0.19,0.2875,0.7037,0.3,0.4162,1.16
11,,Home Batter 3,718070,660271,3.6502,0.2871,0.2165,0.3801,0.9078,0.5594,0.5277,0.9041,3.79,0.2408,0.33,0.3252,0.85,0.84,0.5248,1.09
12,,Home Batter 4,718070,592669,3.4769,0.2669,0.2177,0.3228,0.8414,0.5978,0.5187,0.7474,3.85,0.3135,0.1,0.335,0.793,0.4,0.458,1.05
13,,Home Batter 5,718070,665120,2.5107,0.7454,0.0501,0.763,1.8992,0.1687,1.1362,0.3641,2.9,0.3933,0.17,0.4583,1.1683,0.59,0.71,0.83
14,,Home Batter 6,718070,592273,3.1124,0.2446,0.141,0.2823,0.7335,0.5136,0.4512,0.985,3.85,0.2295,0.04,0.232,0.6175,0.34,0.3855,0.9
15,,Home Batter 7,718070,642136,2.0235,0.1832,0.0355,0.3019,0.5461,0.1373,0.2442,0.6098,2.57,0.3193,0.0,0.3572,0.8165,0.26,0.4593,0.98
16,,Home Batter 8,718070,650859,3.0648,0.2563,0.1278,0.3253,0.7607,0.4088,0.4354,0.5888,2.9,0.201,0.02,0.2305,0.4515,0.17,0.221,0.53
17,,Home Batter 9,718070,687263,1.6762,0.1454,0.0,0.1883,0.4098,0.1714,0.2216,0.3238,3.4,0.27,0.1,0.3105,0.7688,0.46,0.4583,0.94
