,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,717884,665923,2.8181,0.2569,0.0317,0.2949,0.6783,0.4312,0.3834,0.4775,3.97,0.2228,0.0,0.2455,0.4978,0.29,0.2523,0.72
1,,Away Batter 2,717884,676116,2.0162,0.1862,0.0505,0.3215,0.632,0.2465,0.3104,0.8449,3.23,0.2258,0.16,0.3252,0.7368,0.34,0.4117,1.6
2,,Away Batter 3,717884,667670,2.7515,0.2223,0.148,0.3403,0.7395,0.4415,0.3991,0.9222,3.29,0.1675,0.0,0.282,0.4945,0.08,0.2125,1.45
3,,Away Batter 4,717884,664913,2.9723,0.2077,0.1185,0.2674,0.627,0.3399,0.3596,0.7682,2.9,0.0692,0.11,0.1603,0.3245,0.25,0.1642,1.69
4,,Away Batter 5,717884,542208,2.0788,0.3369,0.0667,0.3627,0.8226,0.3608,0.4599,0.3971,2.78,0.2333,0.09,0.2858,0.5967,0.36,0.3108,0.77
5,,Away Batter 6,717884,668709,2.7171,0.2388,0.1529,0.331,0.759,0.2113,0.428,0.8551,2.78,0.1258,0.0,0.2217,0.4083,0.0,0.1867,0.52
6,,Away Batter 7,717884,681146,2.8393,0.1911,0.0179,0.3,0.5268,0.125,0.2268,0.5714,2.18,0.1617,0.08,0.255,0.4967,0.16,0.2417,0.48
7,,Away Batter 8,717884,607054,2.7789,0.2227,0.0874,0.324,0.6824,0.3397,0.3585,0.8261,2.9,0.1467,0.0,0.2267,0.3733,0.09,0.1467,0.73
8,,Away Batter 9,717884,669397,2.3057,0.1852,0.0078,0.2436,0.5012,0.1229,0.2576,0.5037,3.07,0.2178,0.02,0.2592,0.489,0.14,0.2298,0.52
9,,Home Batter 1,717884,457705,3.2634,0.2337,0.1628,0.347,0.7424,0.4675,0.3954,0.8963,3.77,0.2878,0.07,0.346,0.7175,0.18,0.3715,0.83
10,,Home Batter 2,717884,668804,3.5243,0.2618,0.1355,0.3118,0.7719,0.4525,0.4601,0.8162,3.9,0.2477,0.09,0.32,0.7533,0.76,0.4333,0.59
11,,Home Batter 3,717884,656582,3.0895,0.2397,0.1176,0.3379,0.764,0.3697,0.4261,0.8922,3.48,0.2147,0.09,0.253,0.6102,0.48,0.3572,1.02
12,,Home Batter 4,717884,467793,3.2587,0.2026,0.0799,0.3091,0.6285,0.4374,0.3194,0.6639,3.57,0.204,0.08,0.316,0.6152,0.49,0.2992,0.89
13,,Home Batter 5,717884,666801,2.8069,0.2136,0.1172,0.2671,0.6437,0.3757,0.3766,0.9019,2.65,0.2,0.01,0.263,0.493,0.19,0.23,0.55
14,,Home Batter 6,717884,663647,3.5977,0.2564,0.0811,0.3046,0.7184,0.3624,0.4138,0.6939,4.06,0.3028,0.28,0.3112,0.9417,0.91,0.6305,1.24
15,,Home Batter 7,717884,678225,2.4226,0.2032,0.023,0.2463,0.4983,0.2313,0.252,0.5978,3.02,0.2778,0.0,0.2863,0.6442,0.26,0.3578,0.64
16,,Home Batter 8,717884,664029,2.2476,0.2481,0.0256,0.3338,0.6301,0.3834,0.2963,0.8614,2.31,0.2117,0.0,0.3633,0.6425,0.22,0.2792,0.36
17,,Home Batter 9,717884,595978,2.6781,0.1445,0.033,0.196,0.3913,0.1968,0.1953,0.7874,2.99,0.2475,0.0,0.2575,0.5608,0.33,0.3033,0.49
