,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718293,592885,3.4699,0.2405,0.1447,0.3326,0.7549,0.3673,0.4224,1.0691,3.52,0.2392,0.15,0.3065,0.6732,0.54,0.3667,0.59
1,,Away Batter 2,718293,642715,3.4732,0.2468,0.1553,0.3193,0.7313,0.4612,0.412,1.0255,3.65,0.1,0.1,0.1967,0.3827,0.28,0.186,1.31
2,,Away Batter 3,718293,661388,3.0705,0.282,0.1093,0.3499,0.7814,0.4943,0.4314,0.7942,3.44,0.1992,0.08,0.327,0.6762,0.41,0.3492,0.65
3,,Away Batter 4,718293,670712,2.496,0.2774,0.2923,0.385,1.0593,0.7351,0.6744,0.7129,2.41,0.101,0.1,0.1593,0.3463,0.14,0.187,0.46
4,,Away Batter 5,718293,605119,2.9508,0.2801,0.1549,0.3747,0.8828,0.462,0.5081,0.9162,3.79,0.2512,0.12,0.277,0.7498,0.36,0.4728,1.25
5,,Away Batter 6,718293,621438,3.0865,0.2517,0.1637,0.2928,0.7721,0.4887,0.4792,0.8085,2.99,0.2292,0.12,0.25,0.6683,0.36,0.4183,0.53
6,,Away Batter 7,718293,572228,2.8788,0.2774,0.1588,0.3208,0.8305,0.3838,0.5096,0.9521,2.92,0.14,0.0,0.219,0.414,0.23,0.195,1.07
7,,Away Batter 8,718293,680911,2.493,0.2984,0.0428,0.3624,0.7981,0.2654,0.4357,0.4473,2.68,0.2313,0.0,0.2797,0.5617,0.12,0.282,0.25
8,,Away Batter 9,718293,686894,2.0848,0.164,0.0606,0.2229,0.5081,0.1949,0.2852,0.5444,3.01,0.1892,0.08,0.2225,0.5533,0.18,0.3308,0.94
9,,Home Batter 1,718293,664774,2.7098,0.226,0.0952,0.332,0.7362,0.3858,0.4042,0.7269,3.1,0.2592,0.4,0.4215,1.1007,0.48,0.6792,0.79
10,,Home Batter 2,718293,642731,3.2455,0.2568,0.1395,0.2905,0.7618,0.4883,0.4712,0.7321,3.8,0.3682,0.05,0.4078,0.878,0.32,0.4702,1.0
11,,Home Batter 3,718293,592626,2.8936,0.3213,0.2038,0.4025,1.0415,0.4675,0.639,0.797,2.95,0.1883,0.1,0.3428,0.6878,0.57,0.345,0.58
12,,Home Batter 4,718293,571745,3.8026,0.2409,0.2065,0.2983,0.7448,0.5972,0.4465,1.0509,3.35,0.2943,0.19,0.3433,0.838,0.57,0.4947,1.19
13,,Home Batter 5,718293,624424,3.4145,0.2249,0.2427,0.3226,0.8051,0.4973,0.4826,1.1327,3.62,0.16,0.03,0.2325,0.46,0.19,0.2275,1.4
14,,Home Batter 6,718293,605204,2.8057,0.2806,0.121,0.3282,0.7842,0.4768,0.456,0.8867,3.27,0.1988,0.17,0.266,0.6223,0.33,0.3563,1.21
15,,Home Batter 7,718293,663698,2.2876,0.2982,0.1159,0.4109,0.959,0.2513,0.5481,0.6491,3.18,0.2675,0.0,0.3175,0.67,0.12,0.3525,1.0
16,,Home Batter 8,718293,681584,2.5598,0.1387,0.1466,0.193,0.4829,0.404,0.2899,0.8693,2.89,0.0425,0.0,0.1158,0.1783,0.15,0.0625,1.32
17,,Home Batter 9,718293,689172,2.1333,0.1222,0.1333,0.2111,0.55,0.2333,0.3389,1.0,2.51,0.0733,0.02,0.0902,0.1952,0.19,0.105,0.72
