,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,717908,660271,3.6553,0.279,0.2146,0.3693,0.8903,0.6189,0.521,0.9345,3.91,0.1835,0.39,0.256,0.7805,0.6,0.5245,1.42
1,,Away Batter 2,717908,545361,3.5388,0.2769,0.2032,0.3495,0.8503,0.5114,0.5008,1.0838,3.7,0.2142,0.24,0.3103,0.7495,0.63,0.4392,1.13
2,,Away Batter 3,717908,592273,3.1946,0.2397,0.1464,0.2736,0.726,0.5069,0.4524,0.9985,3.78,0.3358,0.28,0.3753,1.0358,0.62,0.6605,0.82
3,,Away Batter 4,717908,621493,3.4495,0.2682,0.1389,0.3479,0.7876,0.4797,0.4398,0.7817,3.54,0.2913,0.19,0.3138,0.8302,0.57,0.5163,1.03
4,,Away Batter 5,717908,642136,2.214,0.2022,0.031,0.3109,0.5686,0.184,0.2577,0.6459,2.61,0.2082,0.16,0.4368,0.8015,0.37,0.3647,0.85
5,,Away Batter 6,717908,592669,3.5211,0.2672,0.2263,0.3179,0.8444,0.6077,0.5265,0.7866,3.94,0.261,0.0,0.2995,0.6505,0.03,0.351,0.89
6,,Away Batter 7,717908,665120,2.8441,0.3195,0.1056,0.4111,0.9177,0.3909,0.5066,1.0308,2.49,0.1525,0.02,0.51,0.7758,0.37,0.2658,0.84
7,,Away Batter 8,717908,650859,3.0554,0.2651,0.1287,0.3252,0.7637,0.4539,0.4386,0.5589,2.45,0.1415,0.0,0.1898,0.3538,0.08,0.164,0.62
8,,Away Batter 9,717908,670869,2.1895,0.2833,0.0088,0.3138,0.6244,0.0789,0.3107,0.4272,2.44,0.4017,0.09,0.4733,0.9692,0.21,0.4958,0.43
9,,Home Batter 1,717908,643289,3.1338,0.2343,0.0204,0.2775,0.5845,0.2128,0.307,0.4584,3.26,0.215,0.08,0.349,0.669,0.17,0.32,0.63
10,,Home Batter 2,717908,665161,3.3444,0.2519,0.1673,0.2809,0.7551,0.5522,0.4743,0.8581,3.62,0.2897,0.16,0.3622,0.8638,0.32,0.5017,0.63
11,,Home Batter 3,717908,670541,3.6196,0.2862,0.2371,0.3769,0.9158,0.9377,0.5389,0.9731,3.4,0.1833,0.41,0.3483,0.84,0.71,0.4917,0.84
12,,Home Batter 4,717908,608324,3.5571,0.2297,0.1047,0.3216,0.6871,0.4425,0.3655,0.4367,3.92,0.3558,0.1,0.4072,0.8755,0.92,0.4683,0.53
13,,Home Batter 5,717908,547989,3.6229,0.2477,0.0699,0.2995,0.679,0.5186,0.3795,0.8194,3.37,0.1767,0.08,0.2467,0.52,0.48,0.2733,0.69
14,,Home Batter 6,717908,676801,2.7519,0.2372,0.0861,0.3805,0.7585,0.3694,0.378,0.8555,3.27,0.2133,0.19,0.2592,0.705,0.36,0.4458,1.12
15,,Home Batter 7,717908,667452,2.525,0.2413,0.0606,0.2798,0.6697,0.4598,0.3899,0.7402,3.53,0.2368,0.18,0.2485,0.6833,0.7,0.4348,0.97
16,,Home Batter 8,717908,676694,2.858,0.2174,0.0492,0.2546,0.5674,0.3226,0.3128,0.8654,3.56,0.2308,0.25,0.2575,0.7458,0.58,0.4883,1.18
17,,Home Batter 9,717908,455117,2.8584,0.1502,0.0717,0.2463,0.4756,0.2855,0.2293,0.9901,3.14,0.2167,0.08,0.27,0.5967,0.1,0.3267,1.41
