,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,717952,683011,2.3667,0.1533,0.0889,0.243,0.5148,0.2222,0.2719,0.7444,3.11,0.114,0.06,0.1498,0.3678,0.33,0.218,1.13
1,,Away Batter 2,717952,592450,3.3186,0.2964,0.2203,0.379,0.9507,0.5693,0.5717,1.0516,3.7,0.3862,0.66,0.498,1.5007,1.26,1.0027,1.07
2,,Away Batter 3,717952,519203,3.4216,0.2678,0.1549,0.339,0.7777,0.4241,0.4387,0.7907,4.1,0.2965,0.18,0.314,0.7705,0.85,0.4565,1.45
3,,Away Batter 4,717952,650402,3.4775,0.2483,0.1489,0.3144,0.7455,0.4838,0.431,0.6753,4.32,0.304,0.23,0.3275,0.804,0.37,0.4765,0.41
4,,Away Batter 5,717952,518934,3.493,0.2769,0.1132,0.3387,0.7471,0.4395,0.4084,0.8163,3.94,0.1982,0.1,0.252,0.5935,0.28,0.3415,0.92
5,,Away Batter 6,717952,641432,2.818,0.2285,0.0702,0.3173,0.6571,0.2761,0.3397,0.4012,3.31,0.2605,0.05,0.4065,0.82,0.54,0.4135,0.35
6,,Away Batter 7,717952,664056,3.1163,0.308,0.1583,0.3524,0.902,0.655,0.5496,0.4894,3.55,0.2795,0.26,0.302,0.7765,0.6,0.4745,0.71
7,,Away Batter 8,717952,643396,2.8496,0.203,0.0289,0.2802,0.5409,0.1909,0.2607,0.5137,3.0,0.203,0.21,0.2438,0.7092,0.75,0.4653,0.67
8,,Away Batter 9,717952,543309,2.9225,0.1811,0.1564,0.2563,0.5944,0.4922,0.3382,0.9283,3.1,0.2438,0.05,0.288,0.7902,0.65,0.5022,1.12
9,,Home Batter 1,717952,641487,3.137,0.2307,0.0295,0.3505,0.654,0.3453,0.3035,0.6542,4.23,0.2682,0.17,0.309,0.7527,0.47,0.4437,0.81
10,,Home Batter 2,717952,664034,3.5344,0.2703,0.0927,0.3308,0.748,0.4697,0.4173,0.5483,4.17,0.2522,0.26,0.2712,0.825,0.39,0.5538,0.71
11,,Home Batter 3,717952,677594,3.4525,0.2568,0.1746,0.331,0.7942,0.4943,0.4632,1.0191,4.13,0.376,0.32,0.4105,1.11,1.04,0.6995,0.96
12,,Home Batter 4,717952,606192,3.7074,0.2459,0.197,0.2808,0.7297,0.6024,0.4489,1.236,3.79,0.2258,0.08,0.2353,0.5612,0.47,0.3258,1.3
13,,Home Batter 5,717952,572041,3.1327,0.1944,0.0903,0.2331,0.5572,0.3363,0.3241,0.8202,2.47,0.2267,0.07,0.3198,0.6165,0.3,0.2967,0.37
14,,Home Batter 6,717952,553993,3.4947,0.2266,0.1366,0.3164,0.7117,0.491,0.3953,1.1504,3.37,0.1538,0.18,0.296,0.5848,1.07,0.2888,1.3
15,,Home Batter 7,717952,608596,2.7376,0.2032,0.1327,0.2639,0.6515,0.359,0.3876,1.0697,2.89,0.2275,0.07,0.2867,0.7008,0.14,0.4142,0.8
16,,Home Batter 8,717952,676609,1.5901,0.1774,0.0247,0.2815,0.5926,0.2802,0.3111,0.5605,2.48,0.2425,0.16,0.3625,0.905,0.44,0.5425,0.8
17,,Home Batter 9,717952,664059,2.2765,0.2498,0.0651,0.2875,0.7098,0.2631,0.4222,0.5254,1.84,0.1967,0.0,0.2458,0.5725,0.24,0.3267,0.6
