,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718571,664774,2.8602,0.2313,0.1064,0.2662,0.7341,0.4419,0.468,0.682,2.37,0.26,0.09,0.4267,0.8042,0.3,0.3775,0.7
1,,Away Batter 2,718571,642731,2.8624,0.2746,0.1048,0.3164,0.8803,0.6399,0.5639,0.6694,3.7,0.3053,0.29,0.3437,0.9042,0.49,0.5605,0.76
2,,Away Batter 3,718571,573262,2.6611,0.1073,0.0515,0.234,0.4829,0.1498,0.2489,0.7594,3.82,0.2573,0.12,0.264,0.664,0.28,0.4,0.83
3,,Away Batter 4,718571,605204,2.7778,0.2978,0.0766,0.336,0.8039,0.3947,0.4679,0.954,3.08,0.3167,0.25,0.34,0.8817,0.88,0.5417,0.74
4,,Away Batter 5,718571,607461,2.2238,0.1963,0.0533,0.2408,0.5685,0.3148,0.3277,0.4819,2.28,0.38,0.14,0.3933,1.0233,0.44,0.63,0.46
5,,Away Batter 6,718571,527038,2.9749,0.2232,0.1413,0.2689,0.6471,0.3376,0.3782,0.6672,3.35,0.2522,0.18,0.2727,0.7053,0.58,0.4327,0.79
6,,Away Batter 7,718571,543063,2.3653,0.1405,0.0422,0.2582,0.4535,0.2882,0.1952,0.3742,3.48,0.209,0.16,0.3097,0.6787,0.48,0.369,1.0
7,,Away Batter 8,718571,663698,2.4627,0.3278,0.1476,0.3994,0.977,0.3539,0.5776,0.9472,2.84,0.23,0.02,0.3308,0.6058,0.03,0.275,1.28
8,,Away Batter 9,718571,666165,1.4667,0.2,0.1333,0.2815,0.6963,0.3556,0.4148,0.5333,3.1,0.1775,0.09,0.2167,0.4458,0.24,0.2292,1.09
9,,Home Batter 1,718571,665155,2.3037,0.283,0.1441,0.3457,0.8733,0.28,0.5275,0.6767,3.11,0.214,0.34,0.3535,0.9637,0.93,0.6102,1.13
10,,Home Batter 2,718571,682985,2.6021,0.3303,0.1284,0.3785,0.9297,0.5206,0.5513,0.7607,4.06,0.2192,0.07,0.2617,0.6333,0.39,0.3717,1.52
11,,Home Batter 3,718571,595879,3.1629,0.1885,0.0532,0.1986,0.4916,0.3776,0.293,0.717,3.27,0.2575,0.0,0.317,0.7245,0.31,0.4075,0.51
12,,Home Batter 4,718571,681481,2.1905,0.2171,0.1286,0.2304,0.6506,0.3476,0.4202,0.681,3.03,0.2833,0.14,0.3698,0.879,0.35,0.5092,0.9
13,,Home Batter 5,718571,679529,2.6132,0.2359,0.0487,0.278,0.613,0.2265,0.335,0.7984,3.94,0.202,0.06,0.2095,0.516,0.53,0.3065,1.26
14,,Home Batter 6,718571,668731,2.5835,0.1807,0.0326,0.2468,0.5249,0.1093,0.2781,0.8337,2.47,0.2013,0.1,0.4052,0.7095,0.13,0.3043,0.61
15,,Home Batter 7,718571,656716,2.2352,0.1014,0.0303,0.2314,0.3733,0.1688,0.1419,0.6237,2.44,0.1317,0.0,0.1958,0.3992,0.16,0.2033,0.56
16,,Home Batter 8,718571,606992,2.63,0.3313,0.2239,0.3784,1.0238,0.6118,0.6455,0.8646,3.43,0.2018,0.0,0.2168,0.5145,0.29,0.2977,1.19
17,,Home Batter 9,718571,663837,2.3975,0.3188,0.2027,0.3499,0.9344,0.4599,0.5845,0.2823,3.84,0.208,0.06,0.242,0.5235,0.19,0.2815,1.16
