,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718303,542932,2.7468,0.24,0.0607,0.3717,0.6989,0.2915,0.3271,0.7432,3.24,0.3092,0.06,0.4083,0.8222,0.21,0.4138,0.54
1,,Away Batter 2,718303,624585,3.2029,0.2181,0.1871,0.2918,0.774,0.4092,0.4822,0.8215,3.85,0.1682,0.12,0.207,0.4903,0.36,0.2833,1.34
2,,Away Batter 3,718303,650333,3.32,0.3465,0.0389,0.3918,0.823,0.2445,0.4312,0.3076,3.56,0.3825,0.0,0.4175,0.8517,0.43,0.4342,0.08
3,,Away Batter 4,718303,493329,3.3599,0.259,0.0294,0.2766,0.6045,0.2291,0.3279,0.3805,3.79,0.2675,0.11,0.288,0.693,0.31,0.405,0.32
4,,Away Batter 5,718303,516416,3.3139,0.246,0.031,0.2939,0.6035,0.227,0.3096,0.6332,3.13,0.2033,0.0,0.2792,0.5492,0.16,0.27,0.39
5,,Away Batter 6,718303,665862,3.3605,0.247,0.1474,0.3078,0.726,0.3668,0.4183,1.2484,3.45,0.2248,0.14,0.2568,0.6027,0.42,0.3458,1.12
6,,Away Batter 7,718303,650559,2.9166,0.265,0.0731,0.3216,0.7391,0.3518,0.4175,0.7469,3.72,0.1622,0.05,0.1813,0.4402,0.13,0.2588,1.83
7,,Away Batter 8,718303,607732,2.6135,0.1801,0.0194,0.2716,0.4844,0.1325,0.2128,0.399,3.21,0.1183,0.0,0.1717,0.3367,0.26,0.165,0.86
8,,Away Batter 9,718303,641658,2.2842,0.1368,0.0168,0.1742,0.3781,0.0771,0.2039,0.647,3.01,0.245,0.02,0.264,0.6748,0.23,0.4108,0.71
9,,Home Batter 1,718303,663538,3.5751,0.2853,0.0347,0.3202,0.7167,0.2775,0.3964,0.3784,4.14,0.2022,0.07,0.2647,0.5308,0.71,0.2662,0.8
10,,Home Batter 2,718303,621020,3.3581,0.235,0.0913,0.3402,0.7347,0.3617,0.3945,1.0577,3.93,0.2225,0.16,0.318,0.685,0.34,0.367,0.83
11,,Home Batter 3,718303,664023,3.1537,0.2907,0.1094,0.3868,0.8392,0.5992,0.4524,0.8833,3.17,0.337,0.09,0.4745,0.9665,0.18,0.492,0.64
12,,Home Batter 4,718303,673548,3.5882,0.218,0.1887,0.2658,0.6136,0.405,0.3478,1.668,3.81,0.2635,0.0,0.3015,0.665,0.35,0.3635,0.68
13,,Home Batter 5,718303,641355,3.2367,0.2111,0.1515,0.2799,0.6987,0.5224,0.4188,0.7384,3.8,0.316,0.28,0.3695,1.0545,0.51,0.685,1.03
14,,Home Batter 6,718303,641820,3.3668,0.2596,0.1068,0.3041,0.6868,0.4678,0.3826,1.0266,3.17,0.3405,0.09,0.461,0.922,0.42,0.461,0.74
15,,Home Batter 7,718303,670223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1538,0.1346,0.0,0.2269,0.4192,0.0769,0.1923,0.8462
16,,Home Batter 8,718303,621550,3.085,0.2709,0.3145,0.3528,0.942,0.6393,0.5892,1.1755,3.31,0.1663,0.22,0.301,0.6663,0.42,0.3653,1.56
17,,Home Batter 9,718303,665804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.35,0.24,0.09,0.24,0.715,0.44,0.475,0.27
