,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,717998,641505,1.8587,0.181,0.0042,0.2234,0.4316,0.0859,0.2082,0.5116,2.1,0.3183,0.1,0.4422,0.9088,0.1,0.4667,0.69
1,,Away Batter 2,717998,624585,3.3872,0.2237,0.1903,0.2953,0.7584,0.4412,0.4632,0.9658,4.27,0.3108,0.6,0.371,1.0948,1.06,0.7238,0.79
2,,Away Batter 3,717998,650333,3.4602,0.3544,0.0266,0.3989,0.8228,0.2916,0.4239,0.2837,3.84,0.3098,0.0,0.3452,0.7472,0.53,0.402,0.02
3,,Away Batter 4,717998,650559,3.1856,0.2527,0.0693,0.2972,0.6847,0.2983,0.3875,0.9273,3.81,0.3827,0.28,0.472,1.1133,0.65,0.6413,0.74
4,,Away Batter 5,717998,493329,3.4845,0.2924,0.0901,0.3221,0.7278,0.3368,0.4058,0.4007,3.92,0.3545,0.05,0.3968,0.9108,0.45,0.514,0.37
5,,Away Batter 6,717998,621563,2.7927,0.1514,0.0183,0.1771,0.3923,0.1173,0.2152,0.6053,2.57,0.2125,0.0,0.3942,0.6892,0.33,0.295,0.7
6,,Away Batter 7,717998,542932,2.9357,0.2475,0.0582,0.3626,0.704,0.273,0.3413,0.7242,3.76,0.2135,0.0,0.2475,0.4685,0.18,0.221,0.97
7,,Away Batter 8,717998,607732,2.8023,0.176,0.0194,0.2698,0.5089,0.1628,0.239,0.6694,3.06,0.1925,0.0,0.2192,0.4917,0.41,0.2725,0.71
8,,Away Batter 9,717998,669364,1.7262,0.2824,0.0,0.2943,0.5886,0.0476,0.2943,0.2579,2.24,0.315,0.0,0.3233,0.6933,0.28,0.37,0.55
9,,Home Batter 1,717998,666160,2.2669,0.3101,0.0974,0.3478,0.9166,0.3463,0.5688,0.4695,3.03,0.3517,0.45,0.3542,1.225,0.94,0.8708,1.06
10,,Home Batter 2,717998,545361,3.5342,0.2884,0.2237,0.3635,0.8947,0.5659,0.5312,1.0611,3.66,0.26,0.36,0.317,0.902,0.77,0.585,1.29
11,,Home Batter 3,717998,660271,3.6373,0.2866,0.2036,0.3757,0.8967,0.5743,0.521,0.8671,3.82,0.1905,0.32,0.2642,0.7042,0.57,0.44,1.26
12,,Home Batter 4,717998,592669,3.5066,0.2626,0.2316,0.3157,0.8352,0.6048,0.5195,0.7775,3.82,0.241,0.01,0.284,0.585,0.17,0.301,0.79
13,,Home Batter 5,717998,592273,3.1547,0.247,0.1598,0.2837,0.7533,0.5106,0.4696,0.9802,3.72,0.3118,0.12,0.3118,0.8512,0.29,0.5393,0.59
14,,Home Batter 6,717998,665120,2.7774,0.2565,0.0501,0.363,0.7436,0.1687,0.3807,1.0308,2.42,0.2925,0.12,0.5575,1.075,0.4,0.5175,0.78
15,,Home Batter 7,717998,570482,3.4641,0.2992,0.0477,0.3311,0.7125,0.3681,0.3814,0.6392,3.01,0.3248,0.0,0.3665,0.7537,0.48,0.3872,0.28
16,,Home Batter 8,717998,595453,1.7927,0.1252,0.0577,0.2348,0.4425,0.2385,0.2077,0.656,2.8,0.2397,0.1,0.2747,0.5773,0.12,0.3027,1.18
17,,Home Batter 9,717998,687263,1.7265,0.1419,0.0171,0.188,0.4154,0.1709,0.2274,0.3419,3.28,0.3117,0.14,0.3372,0.8863,0.58,0.5492,0.94
