,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,717959,621493,3.4136,0.2728,0.1455,0.3568,0.809,0.4904,0.4522,0.7442,3.23,0.1652,0.0,0.1952,0.4503,0.12,0.2552,1.07
1,,Away Batter 2,717959,545361,3.549,0.2868,0.2141,0.3614,0.8843,0.5405,0.5229,1.1035,3.78,0.2887,0.27,0.374,0.9002,0.7,0.5262,1.24
2,,Away Batter 3,717959,660271,3.6214,0.2805,0.2109,0.3757,0.8964,0.5952,0.5207,0.9252,3.87,0.1468,0.22,0.2117,0.521,0.32,0.3093,1.39
3,,Away Batter 4,717959,592669,3.5262,0.2722,0.2348,0.3234,0.8603,0.6182,0.5369,0.7763,3.72,0.203,0.0,0.259,0.545,0.07,0.286,0.88
4,,Away Batter 5,717959,592273,3.1694,0.2406,0.1527,0.2758,0.7357,0.5022,0.4599,0.9899,3.65,0.343,0.21,0.3925,1.0478,0.53,0.6553,0.74
5,,Away Batter 6,717959,665120,2.7607,0.2454,0.0501,0.3741,0.7186,0.252,0.3445,1.1141,1.92,0.1708,0.06,0.5958,0.89,0.2,0.2942,0.73
6,,Away Batter 7,717959,570482,3.5008,0.2925,0.0469,0.3232,0.6987,0.3675,0.3755,0.6298,3.31,0.32,0.1,0.3703,0.8828,0.59,0.5125,0.54
7,,Away Batter 8,717959,595453,1.9351,0.1345,0.0887,0.2348,0.474,0.2922,0.2392,0.6539,2.33,0.3027,0.06,0.3827,0.7213,0.06,0.3387,1.08
8,,Away Batter 9,717959,687263,1.7778,0.1437,0.0317,0.1865,0.4254,0.2063,0.2389,0.3333,2.8,0.3242,0.09,0.3683,0.9642,0.49,0.5958,0.8
9,,Home Batter 1,717959,641313,3.8802,0.2633,0.0294,0.2967,0.6309,0.2946,0.3342,0.7491,4.09,0.3145,0.0,0.335,0.6715,0.29,0.3365,0.68
10,,Home Batter 2,717959,669394,2.728,0.2393,0.2091,0.2894,0.8102,0.4881,0.5208,0.9477,3.48,0.1855,0.06,0.1855,0.4657,0.35,0.2802,1.02
11,,Home Batter 3,717959,673357,3.6556,0.2624,0.163,0.3026,0.765,0.5582,0.4625,0.9727,3.85,0.1817,0.18,0.22,0.6025,0.31,0.3825,1.6
12,,Home Batter 4,717959,650391,3.1208,0.3092,0.0838,0.3652,0.7935,0.3912,0.4283,0.7869,3.93,0.3672,0.3,0.4317,1.077,1.16,0.6453,0.81
13,,Home Batter 5,717959,660162,3.5771,0.2312,0.1602,0.2982,0.7288,0.4342,0.4306,0.9268,3.61,0.22,0.0,0.2555,0.528,0.49,0.2725,1.16
14,,Home Batter 6,717959,683734,3.5415,0.2641,0.1168,0.3219,0.7589,0.5813,0.437,0.7195,3.71,0.2818,0.25,0.2902,0.8015,0.57,0.5113,0.7
15,,Home Batter 7,717959,643217,3.3785,0.2438,0.0383,0.3111,0.6331,0.2915,0.322,0.5762,3.4,0.2165,0.0,0.268,0.6138,0.24,0.3458,0.45
16,,Home Batter 8,717959,663853,2.4593,0.1915,0.1266,0.2166,0.6004,0.3214,0.3838,0.8246,2.59,0.2542,0.23,0.2675,0.8775,0.75,0.61,0.91
17,,Home Batter 9,717959,664874,2.557,0.2031,0.1404,0.2894,0.6824,0.3638,0.3929,0.8631,2.89,0.1808,0.02,0.1958,0.3917,0.31,0.1958,1.63
