,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718131,680911,2.493,0.2746,0.0428,0.3227,0.7298,0.2416,0.4071,0.4663,3.29,0.4022,0.09,0.4255,1.0025,0.36,0.577,0.37
1,,Away Batter 2,718131,661388,3.1614,0.274,0.1148,0.3534,0.7802,0.4418,0.4267,0.7527,3.5,0.143,0.17,0.2778,0.5738,0.36,0.296,0.85
2,,Away Batter 3,718131,642715,3.5052,0.2373,0.164,0.3173,0.7257,0.4872,0.4084,1.1127,3.71,0.1858,0.13,0.235,0.5733,0.62,0.3383,1.15
3,,Away Batter 4,718131,573131,2.8139,0.1555,0.0403,0.2351,0.4851,0.2235,0.2501,0.8621,2.33,0.1525,0.0,0.2408,0.4558,0.22,0.215,0.83
4,,Away Batter 5,718131,605119,3.1174,0.2725,0.1569,0.3581,0.8511,0.4888,0.493,0.9837,3.39,0.2008,0.12,0.2705,0.6238,0.21,0.3533,0.81
5,,Away Batter 6,718131,621438,3.0773,0.2546,0.1561,0.295,0.7723,0.4758,0.4773,0.798,3.1,0.1192,0.04,0.1525,0.3017,0.17,0.1492,0.64
6,,Away Batter 7,718131,605170,2.5159,0.3842,0.0959,0.4098,1.0709,0.3228,0.661,0.4348,3.38,0.236,0.19,0.3535,0.7595,0.51,0.406,0.78
7,,Away Batter 8,718131,686894,2.1303,0.1684,0.0606,0.2255,0.5126,0.2,0.2871,0.5697,3.0,0.1725,0.19,0.2208,0.58,0.49,0.3592,1.33
8,,Away Batter 9,718131,668930,2.4716,0.2212,0.0572,0.2668,0.5821,0.2457,0.3153,0.733,3.04,0.28,0.1,0.2983,0.7183,0.3,0.42,0.9
9,,Home Batter 1,718131,663457,2.8062,0.2318,0.1143,0.3602,0.7676,0.3359,0.4074,0.8366,3.95,0.3207,0.08,0.44,0.8965,0.52,0.4565,0.77
10,,Home Batter 2,718131,502671,3.5273,0.2939,0.17,0.3748,0.8793,0.5369,0.5044,0.7194,4.19,0.3048,0.18,0.376,0.8785,0.64,0.5025,1.35
11,,Home Batter 3,718131,669357,2.8741,0.2462,0.1886,0.3215,0.7945,0.6733,0.473,0.934,3.03,0.3917,0.33,0.4888,1.4593,1.05,0.9705,0.51
12,,Home Batter 4,718131,571448,3.6145,0.3047,0.1414,0.3384,0.832,0.5955,0.4936,0.6893,4.19,0.3415,0.57,0.3923,1.2047,1.55,0.8123,0.74
13,,Home Batter 5,718131,575929,3.1658,0.2515,0.1013,0.3265,0.7239,0.4236,0.3974,0.8108,3.94,0.203,0.09,0.333,0.705,0.42,0.372,1.02
14,,Home Batter 6,718131,680977,2.665,0.241,0.1046,0.2862,0.6522,0.3022,0.366,0.5195,2.69,0.2392,0.06,0.4632,0.7623,0.4,0.2992,0.46
15,,Home Batter 7,718131,676475,2.6406,0.2122,0.0633,0.2688,0.6133,0.3289,0.3446,0.3531,2.72,0.1397,0.05,0.153,0.3727,0.25,0.2197,0.12
16,,Home Batter 8,718131,657557,2.6208,0.2493,0.1889,0.3783,0.8818,0.3469,0.5036,0.3877,3.66,0.215,0.2,0.2997,0.6922,0.31,0.3925,1.38
17,,Home Batter 9,718131,669242,3.3177,0.2258,0.1045,0.3203,0.674,0.3335,0.3537,0.6015,3.46,0.2777,0.16,0.3377,0.7735,0.52,0.4358,0.45
