,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718536,663538,3.1612,0.2623,0.0583,0.2795,0.6988,0.265,0.4193,0.3715,4.13,0.3195,0.0,0.394,0.7523,0.26,0.3583,0.42
1,,Away Batter 2,718536,621020,2.8776,0.1277,0.0496,0.2727,0.4709,0.2186,0.1982,0.9716,4.03,0.3203,0.03,0.3933,0.8277,0.38,0.4343,1.46
2,,Away Batter 3,718536,664023,2.7616,0.2832,0.088,0.3844,0.8046,0.5077,0.4201,0.8084,3.91,0.2812,0.13,0.3617,0.8483,0.66,0.4867,0.99
3,,Away Batter 4,718536,673548,3.5505,0.2581,0.1284,0.3477,0.7818,0.4587,0.4341,1.0183,3.65,0.1925,0.18,0.2695,0.6328,0.18,0.3633,1.47
4,,Away Batter 5,718536,621550,2.7294,0.3112,0.1653,0.4036,0.9479,0.5059,0.5444,1.1089,3.57,0.21,0.49,0.2852,0.8752,0.64,0.59,1.23
5,,Away Batter 6,718536,641355,2.9395,0.1931,0.1654,0.26,0.7047,0.4363,0.4447,0.6939,3.76,0.2752,0.26,0.3443,0.882,0.69,0.5377,0.57
6,,Away Batter 7,718536,641820,3.1114,0.3211,0.1256,0.377,0.8619,0.3535,0.4849,1.0253,3.91,0.1735,0.09,0.201,0.4285,0.63,0.2275,1.16
7,,Away Batter 8,718536,543333,2.9735,0.2812,0.0261,0.3286,0.6879,0.4157,0.3593,0.6657,2.87,0.1958,0.0,0.256,0.4818,0.63,0.2258,0.65
8,,Away Batter 9,718536,571466,2.5982,0.116,0.0098,0.1382,0.2755,0.2359,0.1373,0.5257,2.32,0.32,0.0,0.38,0.7,0.11,0.32,0.37
9,,Home Batter 1,718536,643393,2.5923,0.214,0.019,0.3247,0.6381,0.3488,0.3134,0.4802,4.15,0.1408,0.0,0.2507,0.4162,0.29,0.1655,0.59
10,,Home Batter 2,718536,607054,2.3222,0.2377,0.0997,0.3875,0.8104,0.3397,0.4229,0.7026,3.38,0.185,0.03,0.2545,0.502,0.34,0.2475,1.1
11,,Home Batter 3,718536,649557,2.886,0.2652,0.032,0.3185,0.6487,0.3479,0.3302,0.6203,3.57,0.1808,0.1,0.2527,0.5602,0.17,0.3075,0.72
12,,Home Batter 4,718536,542583,2.8352,0.2588,0.099,0.3773,0.7886,0.5303,0.4113,0.4006,3.28,0.2878,0.08,0.3345,0.7253,0.32,0.3908,0.88
13,,Home Batter 5,718536,676116,1.759,0.1752,0.0256,0.2966,0.5594,0.1983,0.2628,0.7944,2.57,0.1412,0.1,0.4803,0.7075,0.1,0.2272,0.98
14,,Home Batter 6,718536,657656,2.9132,0.2195,0.084,0.3045,0.6385,0.3615,0.334,0.759,3.71,0.2177,0.06,0.2808,0.6517,0.18,0.3708,0.91
15,,Home Batter 7,718536,669127,2.5562,0.1844,0.1289,0.2358,0.6551,0.3072,0.4192,0.8837,3.35,0.255,0.25,0.2892,0.7917,0.78,0.5025,0.8
16,,Home Batter 8,718536,668843,1.9107,0.2039,0.0902,0.3493,0.6942,0.2288,0.3449,0.3768,2.31,0.153,0.0,0.2147,0.3877,0.25,0.173,0.98
17,,Home Batter 9,718536,665923,2.1776,0.261,0.0702,0.336,0.7655,0.615,0.4295,0.2403,3.34,0.4412,0.0,0.4637,0.9527,0.6,0.489,0.6
