,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718465,543807,3.6016,0.2738,0.1652,0.3259,0.7759,0.4874,0.45,0.6182,3.94,0.142,0.15,0.2278,0.4998,0.32,0.272,1.03
1,,Away Batter 2,718465,666182,3.4344,0.3136,0.1836,0.3631,0.9145,0.4764,0.5514,0.6842,3.94,0.3145,0.1,0.3475,0.8,0.42,0.4525,0.52
2,,Away Batter 3,718465,665489,2.9832,0.3025,0.2123,0.4213,0.977,0.6413,0.5558,0.4613,3.76,0.2882,0.21,0.349,0.8332,0.46,0.4842,0.65
3,,Away Batter 4,718465,662139,2.9199,0.2025,0.1024,0.2863,0.6606,0.4258,0.3743,0.8732,3.63,0.145,0.0,0.242,0.4195,0.02,0.1775,0.86
4,,Away Batter 5,718465,656305,3.0209,0.2507,0.0584,0.3289,0.7337,0.3889,0.4048,0.7401,3.63,0.2242,0.32,0.3363,0.8505,0.62,0.5142,1.2
5,,Away Batter 6,718465,672386,2.8859,0.2409,0.0436,0.3305,0.6208,0.3732,0.2903,0.6529,2.61,0.2775,0.06,0.4222,0.8047,0.48,0.3825,0.5
6,,Away Batter 7,718465,593160,2.8576,0.3026,0.0658,0.3392,0.8589,0.4934,0.5198,0.5974,3.75,0.348,0.0,0.3587,0.7958,0.47,0.4372,0.71
7,,Away Batter 8,718465,643376,2.5945,0.1866,0.0582,0.2557,0.5803,0.3242,0.3245,0.6291,2.98,0.2458,0.12,0.345,0.9542,0.53,0.6092,0.8
8,,Away Batter 9,718465,595281,2.8422,0.3371,0.0225,0.3801,0.8891,0.3589,0.509,0.6659,3.15,0.2025,0.06,0.2392,0.5492,0.31,0.31,0.89
9,,Home Batter 1,718465,683011,2.0833,0.1782,0.0833,0.2903,0.6028,0.1389,0.3125,0.5944,3.2,0.215,0.2,0.3433,0.7583,0.41,0.415,1.11
10,,Home Batter 2,718465,592450,3.1074,0.3569,0.2313,0.4195,1.0864,0.5852,0.6668,0.8957,3.46,0.2108,0.25,0.308,0.7838,0.46,0.4758,1.32
11,,Home Batter 3,718465,519203,2.9118,0.2497,0.137,0.3461,0.7682,0.4182,0.4222,0.6934,3.75,0.3473,0.22,0.374,0.9488,0.42,0.5748,0.56
12,,Home Batter 4,718465,650402,3.1899,0.281,0.211,0.3243,0.8486,0.5737,0.5243,0.7415,3.35,0.16,0.0,0.2675,0.48,0.11,0.2125,0.55
13,,Home Batter 5,718465,518934,3.1986,0.2822,0.0743,0.3394,0.7001,0.3868,0.3607,0.7246,3.16,0.2672,0.03,0.33,0.7068,0.38,0.3768,1.0
14,,Home Batter 6,718465,665828,2.6177,0.3024,0.1434,0.3556,0.8483,0.5076,0.4927,0.6573,3.58,0.2342,0.11,0.2592,0.6633,0.36,0.4042,0.9
15,,Home Batter 7,718465,672724,2.1506,0.1925,0.0062,0.3069,0.5559,0.0235,0.249,0.4086,2.79,0.2017,0.03,0.265,0.5133,0.23,0.2483,0.42
16,,Home Batter 8,718465,543309,2.8729,0.1977,0.1534,0.2565,0.6272,0.4241,0.3706,0.785,3.09,0.1833,0.21,0.24,0.6042,0.53,0.3642,1.11
17,,Home Batter 9,718465,643396,2.798,0.2263,0.0547,0.326,0.649,0.2365,0.323,0.6387,2.08,0.1583,0.0,0.1983,0.3567,0.2,0.1583,0.31
