,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718000,657041,3.3932,0.2401,0.0871,0.3117,0.6812,0.3595,0.3695,0.9734,4.13,0.3252,0.35,0.3775,1.0282,0.69,0.6507,1.15
1,,Away Batter 2,718000,671277,3.4513,0.2686,0.0931,0.3068,0.7217,0.462,0.4149,0.497,4.04,0.305,0.0,0.3743,0.7193,0.4,0.345,0.69
2,,Away Batter 3,718000,608841,3.2885,0.2179,0.0679,0.2422,0.5557,0.3381,0.3136,0.693,4.06,0.3913,0.0,0.444,0.9428,1.02,0.4988,0.82
3,,Away Batter 4,718000,600869,3.633,0.231,0.0859,0.2703,0.6165,0.3694,0.3463,0.8216,3.92,0.351,0.15,0.4105,1.0762,0.7,0.6657,0.78
4,,Away Batter 5,718000,572816,2.8985,0.234,0.0166,0.2957,0.6294,0.3173,0.3337,0.5222,2.6,0.285,0.2,0.3292,0.8242,0.76,0.495,0.56
5,,Away Batter 6,718000,660688,3.308,0.2391,0.0646,0.2962,0.6556,0.3415,0.3594,0.3603,3.3,0.2843,0.08,0.3393,0.7803,0.52,0.441,0.33
6,,Away Batter 7,718000,642086,3.2102,0.2486,0.0729,0.3155,0.6556,0.3145,0.3401,0.727,3.72,0.2607,0.0,0.3508,0.6568,0.41,0.306,0.66
7,,Away Batter 8,718000,669743,2.6621,0.1932,0.0638,0.2717,0.5498,0.3015,0.2781,0.6171,3.55,0.1375,0.0,0.249,0.4532,0.26,0.2042,0.86
8,,Away Batter 9,718000,682928,2.9694,0.2475,0.0487,0.2855,0.6476,0.3458,0.3621,0.721,3.4,0.215,0.14,0.2517,0.6342,0.43,0.3825,0.82
9,,Home Batter 1,718000,668472,2.7472,0.2886,0.0897,0.3725,0.8648,0.4739,0.4922,1.0846,3.27,0.1863,0.02,0.285,0.538,0.11,0.253,1.31
10,,Home Batter 2,718000,686469,2.8646,0.2248,0.1278,0.2912,0.6884,0.3734,0.3971,0.4103,4.01,0.194,0.18,0.2445,0.5915,0.47,0.347,0.76
11,,Home Batter 3,718000,521692,3.6362,0.2772,0.2119,0.3097,0.8207,0.6052,0.511,0.8386,4.08,0.2703,0.3,0.292,0.8528,0.97,0.5608,1.15
12,,Home Batter 4,718000,677951,3.6654,0.2676,0.1678,0.3037,0.7852,0.5055,0.4815,0.8159,4.13,0.271,0.29,0.299,0.786,0.92,0.487,0.82
13,,Home Batter 5,718000,669004,3.103,0.1892,0.1303,0.2801,0.6688,0.4673,0.3887,1.0582,3.5,0.1883,0.0,0.2767,0.5167,0.36,0.24,1.41
14,,Home Batter 6,718000,686681,2.4955,0.2011,0.0826,0.2339,0.5832,0.3505,0.3493,0.8354,2.48,0.14,0.12,0.295,0.5575,0.32,0.2625,0.7
15,,Home Batter 7,718000,672580,2.2346,0.2785,0.0351,0.3093,0.674,0.3821,0.3647,0.3432,3.56,0.3038,0.0,0.4053,0.8173,0.39,0.412,1.23
16,,Home Batter 8,718000,671221,1.9474,0.3662,0.0526,0.4695,1.0529,0.4605,0.5833,0.5526,3.46,0.2725,0.29,0.351,0.9235,0.81,0.5725,1.75
17,,Home Batter 9,718000,670032,2.6595,0.1598,0.0022,0.2877,0.5267,0.257,0.2391,0.5688,1.89,0.1467,0.0,0.255,0.4717,0.22,0.2167,0.37
