,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,717928,650490,3.2955,0.2887,0.1806,0.3868,0.872,0.487,0.4852,0.575,4.38,0.304,0.15,0.3415,0.885,0.93,0.5435,0.66
1,,Away Batter 2,717928,677551,3.7514,0.2796,0.139,0.338,0.8063,0.5301,0.4682,0.5679,3.91,0.4002,0.0,0.465,1.0182,0.49,0.5532,0.38
2,,Away Batter 3,717928,666139,2.9975,0.2706,0.1623,0.3305,0.7919,0.517,0.4613,0.8803,3.12,0.302,0.04,0.312,0.699,0.44,0.387,0.75
3,,Away Batter 4,717928,670623,2.9751,0.2103,0.0946,0.2879,0.615,0.4549,0.3271,0.5749,3.52,0.1845,0.18,0.2595,0.5925,0.69,0.333,0.9
4,,Away Batter 5,717928,670764,2.8899,0.2174,0.1484,0.2903,0.7033,0.4346,0.413,0.7237,2.99,0.082,0.0,0.2612,0.3832,0.04,0.122,0.94
5,,Away Batter 6,717928,670042,2.8039,0.2487,0.2052,0.2828,0.7797,0.501,0.4969,0.9775,2.32,0.18,0.12,0.2817,0.6617,0.42,0.38,0.57
6,,Away Batter 7,717928,622534,3.0081,0.2499,0.0648,0.3043,0.6836,0.3775,0.3793,0.4993,3.32,0.246,0.0,0.311,0.6125,0.5,0.3015,0.61
7,,Away Batter 8,717928,660644,2.029,0.1418,0.0088,0.2765,0.4491,0.1189,0.1726,0.372,1.88,0.1127,0.0,0.1127,0.2253,0.24,0.1127,0.65
8,,Away Batter 9,717928,642336,2.9159,0.2054,0.0553,0.2479,0.55,0.3149,0.3021,0.7303,3.43,0.2392,0.02,0.26,0.5817,0.1,0.3217,0.88
9,,Home Batter 1,717928,608701,2.3817,0.2147,0.0534,0.3101,0.6339,0.4093,0.3239,0.7041,1.89,0.1823,0.0,0.3915,0.6367,0.34,0.2452,0.33
10,,Home Batter 2,717928,657077,3.7076,0.289,0.0957,0.3379,0.7623,0.4114,0.4244,0.5879,4.37,0.2805,0.0,0.35,0.775,0.41,0.425,0.65
11,,Home Batter 3,717928,457759,3.3882,0.2622,0.0935,0.345,0.7416,0.4164,0.3967,0.5864,4.14,0.2275,0.13,0.284,0.63,0.77,0.346,0.93
12,,Home Batter 4,717928,646240,3.7074,0.2647,0.2288,0.3235,0.8388,0.765,0.5153,0.8252,3.84,0.1717,0.06,0.2647,0.5678,0.62,0.3032,1.04
13,,Home Batter 5,717928,807799,2.4286,0.2032,0.1111,0.25,0.6222,0.4762,0.3722,0.3016,3.81,0.4015,0.09,0.4695,1.05,0.43,0.5805,0.41
14,,Home Batter 6,717928,571771,3.5041,0.2147,0.0805,0.2746,0.6139,0.3519,0.3393,0.7715,3.12,0.1692,0.15,0.2952,0.6143,0.53,0.3192,1.04
15,,Home Batter 7,717928,622569,1.8136,0.2052,0.0433,0.2901,0.6399,0.149,0.3498,0.2779,3.0,0.2123,0.01,0.249,0.5253,0.36,0.2763,0.32
16,,Home Batter 8,717928,657136,2.4952,0.2169,0.1063,0.3094,0.7087,0.3294,0.3993,0.8595,2.93,0.1925,0.19,0.3025,0.7625,0.37,0.46,1.0
17,,Home Batter 9,717928,624414,3.0577,0.2576,0.071,0.2898,0.6628,0.3931,0.373,0.5346,2.66,0.3358,0.1,0.3478,0.872,0.78,0.5242,0.49
