,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718059,663457,2.948,0.256,0.0975,0.3703,0.7859,0.3387,0.4156,0.8451,3.75,0.1992,0.03,0.2942,0.6125,0.5,0.3183,0.79
1,,Away Batter 2,718059,502671,3.5965,0.2904,0.1561,0.3663,0.8632,0.5249,0.4969,0.8016,3.39,0.158,0.03,0.402,0.6133,0.24,0.2113,1.2
2,,Away Batter 3,718059,669357,2.925,0.2404,0.1855,0.3177,0.775,0.6259,0.4572,0.992,3.48,0.4353,0.47,0.5148,1.533,1.28,1.0182,0.84
3,,Away Batter 4,718059,571448,3.6372,0.2949,0.1303,0.335,0.8083,0.556,0.4733,0.7116,4.19,0.3602,0.41,0.3917,1.1063,1.09,0.7147,1.03
4,,Away Batter 5,718059,575929,3.263,0.2564,0.0972,0.3305,0.7356,0.433,0.4051,0.8499,4.1,0.1543,0.23,0.2475,0.5882,0.77,0.3407,1.16
5,,Away Batter 6,718059,657557,2.9022,0.2542,0.1741,0.3524,0.8349,0.3913,0.4826,0.6248,3.56,0.2405,0.49,0.3147,0.9662,1.29,0.6515,1.38
6,,Away Batter 7,718059,680977,2.6179,0.2276,0.0921,0.283,0.6215,0.2852,0.3385,0.5223,2.91,0.1733,0.01,0.3717,0.555,0.14,0.1833,0.61
7,,Away Batter 8,718059,669242,3.3799,0.223,0.1091,0.3051,0.6613,0.3506,0.3562,0.628,3.22,0.291,0.07,0.321,0.7448,0.31,0.4238,0.42
8,,Away Batter 9,718059,676475,2.6401,0.2019,0.0575,0.2592,0.5823,0.2996,0.3231,0.3599,2.25,0.1643,0.01,0.2193,0.4587,0.26,0.2393,0.28
9,,Home Batter 1,718059,670770,2.9717,0.2615,0.0725,0.3224,0.7364,0.3861,0.414,0.6643,3.34,0.243,0.09,0.243,0.6685,0.68,0.4255,0.77
10,,Home Batter 2,718059,680574,0.9,0.2,0.1667,0.5389,0.9889,0.2,0.45,0.3,2.99,0.2522,0.0,0.3925,0.7612,0.25,0.3687,1.28
11,,Home Batter 3,718059,663697,3.4032,0.2697,0.0839,0.3508,0.765,0.4169,0.4142,0.6228,3.86,0.2458,0.02,0.3443,0.6917,0.19,0.3473,1.33
12,,Home Batter 4,718059,641584,2.9717,0.271,0.1185,0.3411,0.8188,0.5852,0.4778,0.813,3.21,0.2678,0.16,0.3578,0.789,0.91,0.4312,0.34
13,,Home Batter 5,718059,663886,3.2473,0.262,0.0397,0.3283,0.6824,0.4298,0.3541,0.8725,3.57,0.2148,0.11,0.3358,0.6347,0.45,0.2988,1.31
14,,Home Batter 6,718059,668715,2.8862,0.2346,0.0995,0.3106,0.7431,0.3284,0.4325,0.8396,4.03,0.274,0.19,0.356,0.8465,0.71,0.4905,1.06
15,,Home Batter 7,718059,669222,3.3363,0.2505,0.1161,0.3028,0.6785,0.4765,0.3756,0.63,3.75,0.2277,0.08,0.2742,0.6015,0.46,0.3273,1.04
16,,Home Batter 8,718059,571976,3.3469,0.2284,0.094,0.2832,0.6197,0.4273,0.3364,1.1837,3.27,0.1355,0.04,0.2005,0.386,0.24,0.1855,1.23
17,,Home Batter 9,718059,621028,3.3323,0.2352,0.0516,0.2782,0.5995,0.3645,0.3214,0.4659,2.32,0.1917,0.0,0.2218,0.4402,0.14,0.2183,0.23
