,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,717820,650333,3.5205,0.3416,0.0232,0.3868,0.8007,0.2995,0.4139,0.2587,3.87,0.4875,0.0,0.5105,1.0752,0.95,0.5647,0.12
1,,Away Batter 2,717820,624585,3.4401,0.2279,0.2019,0.3026,0.7664,0.471,0.4637,0.9976,3.45,0.1337,0.19,0.2687,0.5548,0.39,0.2862,1.19
2,,Away Batter 3,717820,650559,3.2037,0.2713,0.0936,0.315,0.7443,0.3481,0.4293,0.8875,3.7,0.2758,0.17,0.3677,0.8798,1.15,0.5122,0.88
3,,Away Batter 4,717820,660821,2.6875,0.2285,0.0891,0.3014,0.6685,0.2927,0.3671,0.8759,3.26,0.3358,0.32,0.3752,0.9752,0.8,0.6,0.54
4,,Away Batter 5,717820,493329,3.5754,0.2607,0.0901,0.2968,0.662,0.357,0.3652,0.4007,3.66,0.1987,0.0,0.269,0.5857,0.19,0.3167,0.52
5,,Away Batter 6,717820,621563,2.9307,0.1924,0.0183,0.2267,0.5353,0.1839,0.3086,0.6637,2.84,0.3075,0.12,0.3692,0.8892,0.18,0.52,0.49
6,,Away Batter 7,717820,516416,3.3562,0.2388,0.031,0.2934,0.603,0.2308,0.3096,0.5734,3.29,0.1178,0.0,0.2245,0.3423,0.17,0.1178,0.51
7,,Away Batter 8,717820,607732,2.9084,0.1688,0.0194,0.2514,0.4767,0.2039,0.2253,0.6737,2.85,0.1967,0.0,0.2503,0.5003,0.33,0.25,0.78
8,,Away Batter 9,717820,542932,2.9362,0.2393,0.0518,0.3429,0.6705,0.2451,0.3275,0.7049,2.85,0.1813,0.0,0.215,0.4513,0.28,0.2363,0.76
9,,Home Batter 1,717820,641313,3.892,0.2659,0.0294,0.2983,0.6284,0.2779,0.3301,0.7348,4.25,0.2957,0.0,0.3193,0.6957,0.17,0.3763,0.75
10,,Home Batter 2,717820,643217,3.3962,0.255,0.0368,0.3229,0.6654,0.3063,0.3426,0.5951,3.16,0.2627,0.0,0.3445,0.6407,0.12,0.2962,0.25
11,,Home Batter 3,717820,673357,3.6666,0.2727,0.2046,0.3101,0.821,0.5716,0.5109,0.968,3.91,0.2575,0.11,0.3208,0.7188,0.28,0.398,1.48
12,,Home Batter 4,717820,683734,3.5494,0.2581,0.1166,0.312,0.7372,0.5407,0.4252,0.7469,3.01,0.1987,0.08,0.2798,0.61,0.37,0.3302,0.6
13,,Home Batter 5,717820,660162,3.5221,0.2648,0.1152,0.3244,0.7535,0.4358,0.429,0.9034,3.44,0.1373,0.1,0.2623,0.4907,0.22,0.2283,1.15
14,,Home Batter 6,717820,669394,2.8176,0.2525,0.2204,0.2968,0.8364,0.5434,0.5396,0.9439,3.07,0.241,0.27,0.2545,0.911,0.66,0.6565,1.1
15,,Home Batter 7,717820,518735,3.0701,0.2319,0.098,0.33,0.7002,0.3512,0.3702,0.776,3.42,0.2067,0.17,0.2573,0.604,0.42,0.3467,0.74
16,,Home Batter 8,717820,657757,2.8024,0.2393,0.1539,0.2975,0.7224,0.4418,0.4249,0.598,2.44,0.1658,0.05,0.2433,0.4758,0.29,0.2325,0.61
17,,Home Batter 9,717820,462101,3.2035,0.2244,0.0365,0.2724,0.6164,0.2671,0.344,0.6583,3.04,0.22,0.05,0.2552,0.6272,0.19,0.372,0.6
