,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,717849,624428,3.1633,0.235,0.0768,0.304,0.6704,0.307,0.3664,0.3611,3.94,0.1587,0.03,0.1587,0.4123,0.23,0.2537,0.58
1,,Away Batter 2,717849,668939,3.2031,0.2646,0.1386,0.3931,0.854,0.4519,0.4609,0.6843,3.92,0.299,0.05,0.3808,0.7498,0.23,0.369,0.67
2,,Away Batter 3,717849,623993,3.5017,0.2427,0.1719,0.3274,0.7788,0.5414,0.4515,0.9157,3.86,0.1943,0.08,0.2275,0.5673,0.51,0.3398,1.1
3,,Away Batter 4,717849,669720,3.4656,0.2809,0.1582,0.3251,0.8125,0.4607,0.4875,0.8278,3.88,0.2725,0.06,0.3102,0.7577,0.66,0.4475,0.91
4,,Away Batter 5,717849,683002,2.6293,0.2079,0.0812,0.3379,0.6942,0.2724,0.3563,0.9637,2.93,0.2005,0.15,0.2335,0.594,0.52,0.3605,0.9
5,,Away Batter 6,717849,663624,3.7446,0.2722,0.1815,0.3031,0.807,0.6366,0.504,0.9076,3.72,0.1842,0.06,0.2347,0.4897,0.39,0.255,1.16
6,,Away Batter 7,717849,656811,2.2598,0.2748,0.114,0.3777,0.8344,0.4162,0.4567,0.5962,3.16,0.276,0.22,0.2983,0.9412,0.69,0.6428,0.97
7,,Away Batter 8,717849,602104,2.977,0.264,0.0525,0.3252,0.7179,0.3466,0.3927,0.8168,2.67,0.2087,0.0,0.2292,0.4845,0.14,0.2553,0.99
8,,Away Batter 9,717849,543510,3.0943,0.2063,0.0809,0.2255,0.5531,0.2914,0.3275,0.6292,2.76,0.1617,0.12,0.22,0.6283,0.12,0.4083,0.67
9,,Home Batter 1,717849,592885,3.5273,0.2441,0.1447,0.3255,0.7316,0.4708,0.4061,0.9197,3.61,0.2565,0.0,0.379,0.7055,0.09,0.3265,1.12
10,,Home Batter 2,717849,642715,3.5556,0.2345,0.171,0.307,0.7173,0.5344,0.4103,1.0477,3.62,0.1657,0.29,0.2965,0.7153,0.43,0.4188,1.25
11,,Home Batter 3,717849,642133,3.0926,0.242,0.2357,0.3187,0.81,0.5298,0.4913,0.8348,3.86,0.1485,0.01,0.183,0.3815,0.1,0.1985,1.09
12,,Home Batter 4,717849,661388,3.2207,0.244,0.124,0.3376,0.7385,0.4334,0.4009,0.8035,3.42,0.257,0.25,0.3707,0.8682,0.47,0.4975,1.03
13,,Home Batter 5,717849,680911,2.7569,0.2852,0.0706,0.3244,0.7636,0.2654,0.4391,0.5,3.79,0.2382,0.03,0.2798,0.5595,0.46,0.2797,0.77
14,,Home Batter 6,717849,572138,1.2778,0.3981,0.0278,0.4537,0.9352,0.1389,0.4815,0.2778,2.18,0.1925,0.0,0.2417,0.5042,0.32,0.2625,0.55
15,,Home Batter 7,717849,605119,3.183,0.2492,0.1392,0.3371,0.7809,0.4248,0.4438,0.9777,3.61,0.2067,0.03,0.3333,0.6025,0.42,0.2692,1.37
16,,Home Batter 8,717849,649966,3.3659,0.2493,0.1378,0.3295,0.7627,0.4272,0.4332,0.7927,2.59,0.0933,0.06,0.2908,0.4692,0.22,0.1783,0.57
17,,Home Batter 9,717849,686894,2.1291,0.1476,0.0635,0.197,0.4531,0.2132,0.2561,0.6291,3.35,0.3937,0.33,0.4608,1.2787,0.97,0.8178,0.66
