,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718460,542932,2.4262,0.2273,0.0499,0.3967,0.6945,0.26,0.2978,0.7516,3.4,0.2192,0.06,0.29,0.6642,0.47,0.3742,0.46
1,,Away Batter 2,718460,643265,3.083,0.2908,0.1055,0.3209,0.7443,0.5054,0.4235,0.881,4.05,0.3007,0.09,0.3162,0.6868,0.59,0.3707,1.21
2,,Away Batter 3,718460,624585,3.0487,0.2077,0.1287,0.2853,0.6581,0.2592,0.3728,0.7965,3.43,0.2803,0.22,0.3987,1.126,0.44,0.7273,0.86
3,,Away Batter 4,718460,650559,2.6851,0.2353,0.0619,0.2976,0.6819,0.2423,0.3843,0.6864,3.96,0.3997,0.15,0.4263,1.1072,0.41,0.6808,0.85
4,,Away Batter 5,718460,541645,3.0872,0.1735,0.1282,0.2035,0.5498,0.2541,0.3464,1.1296,3.21,0.17,0.0,0.1808,0.3908,0.12,0.21,0.94
5,,Away Batter 6,718460,665862,3.1319,0.2261,0.1666,0.2964,0.7221,0.3351,0.4257,1.1386,4.01,0.2087,0.13,0.2577,0.6043,0.51,0.3467,1.77
6,,Away Batter 7,718460,516416,3.0374,0.2604,0.031,0.3108,0.6513,0.2615,0.3405,0.5887,3.43,0.2238,0.0,0.2513,0.5052,0.09,0.2538,0.43
7,,Away Batter 8,718460,663743,2.2429,0.239,0.0619,0.3584,0.665,0.2185,0.3066,0.2703,2.6,0.12,0.04,0.155,0.305,0.16,0.15,0.82
8,,Away Batter 9,718460,641658,2.5317,0.1936,0.0168,0.2479,0.5338,0.0771,0.2859,0.6975,2.24,0.19,0.09,0.201,0.586,0.42,0.385,0.75
9,,Home Batter 1,718460,680757,2.6681,0.2604,0.0064,0.3194,0.6294,0.3774,0.31,0.3544,3.51,0.17,0.0,0.3182,0.5082,0.28,0.19,0.37
10,,Home Batter 2,718460,642708,3.2208,0.2506,0.1364,0.2673,0.696,0.4742,0.4287,0.5728,4.38,0.2255,0.09,0.3072,0.6717,0.21,0.3645,1.22
11,,Home Batter 3,718460,608070,2.7416,0.268,0.0838,0.3072,0.7375,0.4039,0.4303,0.3946,3.83,0.2185,0.18,0.2665,0.6585,0.65,0.392,0.61
12,,Home Batter 4,718460,605137,3.0284,0.2166,0.1677,0.3221,0.7542,0.5016,0.4321,0.7851,3.72,0.2762,0.07,0.342,0.8207,0.56,0.4787,0.87
13,,Home Batter 5,718460,660757,2.6401,0.1898,0.0509,0.2156,0.482,0.2096,0.2664,0.4834,2.68,0.1343,0.09,0.2193,0.4587,0.29,0.2393,0.68
14,,Home Batter 6,718460,647304,3.0701,0.2731,0.1311,0.3318,0.7672,0.5222,0.4354,0.6238,3.27,0.1017,0.02,0.1805,0.2972,0.33,0.1167,0.57
15,,Home Batter 7,718460,572287,2.565,0.1636,0.1367,0.2075,0.5697,0.3385,0.3622,1.094,2.73,0.24,0.04,0.4105,0.8197,0.2,0.4092,1.28
16,,Home Batter 8,718460,672356,2.2273,0.2943,0.0062,0.3308,0.6792,0.2164,0.3485,0.6351,2.6,0.175,0.06,0.2413,0.4713,0.06,0.23,1.16
17,,Home Batter 9,718460,664702,2.6758,0.2994,0.0349,0.3699,0.8048,0.2449,0.4349,0.4283,3.66,0.2342,0.0,0.257,0.5312,0.23,0.2742,0.58
