,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,717996,663457,2.9793,0.2493,0.1131,0.3703,0.7857,0.4013,0.4154,0.7798,4.04,0.2922,0.1,0.3467,0.7872,0.75,0.4405,0.79
1,,Away Batter 2,717996,502671,3.6468,0.2928,0.196,0.3651,0.8837,0.5655,0.5185,0.8267,3.46,0.228,0.2,0.4405,0.8432,0.34,0.4027,1.09
2,,Away Batter 3,717996,669357,2.9024,0.2289,0.1727,0.3049,0.736,0.5842,0.4312,0.9474,3.78,0.345,0.3,0.4463,1.1653,0.93,0.719,1.29
3,,Away Batter 4,717996,571448,3.6842,0.2879,0.141,0.3264,0.795,0.5782,0.4686,0.7053,3.67,0.2478,0.26,0.2948,0.7687,0.81,0.4738,1.05
4,,Away Batter 5,717996,575929,3.2962,0.2525,0.0955,0.3271,0.7277,0.4435,0.4006,0.8593,3.87,0.0962,0.16,0.182,0.4008,0.53,0.2188,1.1
5,,Away Batter 6,717996,680977,2.5971,0.2382,0.0985,0.2936,0.6483,0.3197,0.3547,0.4889,3.15,0.2225,0.1,0.3895,0.742,0.15,0.3525,0.43
6,,Away Batter 7,717996,657557,2.9541,0.2555,0.1889,0.3591,0.8596,0.4209,0.5005,0.684,3.47,0.1888,0.35,0.2655,0.7423,0.95,0.4768,1.15
7,,Away Batter 8,717996,676475,2.5932,0.1988,0.0682,0.2515,0.5855,0.2913,0.334,0.3345,2.59,0.1857,0.0,0.2823,0.508,0.38,0.2257,0.39
8,,Away Batter 9,717996,669242,3.3548,0.2142,0.1012,0.3056,0.6445,0.3593,0.3389,0.6053,3.29,0.3048,0.04,0.3398,0.8598,0.43,0.52,0.55
9,,Home Batter 1,717996,680757,2.9299,0.2295,0.0185,0.3017,0.5864,0.2634,0.2847,0.3398,3.6,0.2008,0.0,0.2813,0.5872,0.22,0.3058,0.6
10,,Home Batter 2,717996,642708,3.78,0.24,0.0879,0.2752,0.644,0.3712,0.3688,0.9095,3.86,0.185,0.0,0.23,0.488,0.57,0.258,0.92
11,,Home Batter 3,717996,608070,2.9442,0.2514,0.0936,0.2968,0.6967,0.4398,0.4,0.4159,3.63,0.2067,0.2,0.2828,0.767,0.46,0.4842,0.21
12,,Home Batter 4,717996,647304,3.2254,0.231,0.1096,0.2865,0.6502,0.5474,0.3637,0.6604,3.59,0.2688,0.26,0.2822,0.774,0.96,0.4918,0.49
13,,Home Batter 5,717996,605137,3.3529,0.2387,0.1415,0.3333,0.7606,0.5161,0.4273,0.7856,3.23,0.1908,0.0,0.2935,0.5077,0.29,0.2142,0.73
14,,Home Batter 6,717996,665926,3.067,0.2239,0.0684,0.2952,0.645,0.2538,0.3498,0.6321,3.32,0.2225,0.05,0.2458,0.5258,0.05,0.28,0.31
15,,Home Batter 7,717996,664702,3.067,0.2699,0.0165,0.3339,0.6851,0.2328,0.3512,0.6061,3.01,0.2077,0.0,0.2668,0.5788,0.13,0.312,0.43
16,,Home Batter 8,717996,686823,2.1822,0.1853,0.036,0.1996,0.4748,0.3142,0.2752,0.4094,2.47,0.1825,0.11,0.1958,0.4883,0.11,0.2925,0.23
17,,Home Batter 9,717996,595956,2.2128,0.1857,0.0143,0.2288,0.5008,0.2249,0.272,0.6314,2.85,0.0725,0.0,0.0858,0.1583,0.19,0.0725,0.87
