,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,717835,456781,2.9213,0.2289,0.0355,0.2921,0.6048,0.2148,0.3127,0.5966,2.99,0.2392,0.0,0.2845,0.6037,0.45,0.3192,0.77
1,,Away Batter 2,717835,650489,2.6242,0.2101,0.0935,0.248,0.6275,0.3444,0.3795,0.8178,3.52,0.294,0.19,0.301,0.7475,0.32,0.4465,1.2
2,,Away Batter 3,717835,664247,2.847,0.1598,0.0497,0.1717,0.4243,0.1117,0.2526,1.1861,1.93,0.15,0.12,0.175,0.5242,0.27,0.3492,0.83
3,,Away Batter 4,717835,621043,3.6319,0.2444,0.1516,0.3101,0.7337,0.5238,0.4236,0.8672,3.41,0.207,0.12,0.2708,0.6178,0.17,0.347,1.21
4,,Away Batter 5,717835,571657,3.1069,0.2993,0.1624,0.3357,0.8749,0.6205,0.5392,0.7059,2.76,0.2018,0.0,0.231,0.4328,0.0,0.2018,0.87
5,,Away Batter 6,717835,680777,2.8783,0.2554,0.133,0.3275,0.8403,0.3132,0.5128,0.9947,2.5,0.198,0.13,0.3138,0.6998,0.38,0.386,0.87
6,,Away Batter 7,717835,668904,2.7,0.175,0.0,0.175,0.4292,0.0,0.2542,0.6,3.8,0.1797,0.22,0.188,0.5763,0.68,0.3883,1.12
7,,Away Batter 8,717835,543877,3.2125,0.1995,0.0199,0.2646,0.5201,0.2825,0.2555,0.816,3.01,0.2298,0.0,0.2747,0.5845,0.21,0.3098,0.69
8,,Away Batter 9,717835,572191,2.8665,0.2339,0.0984,0.2795,0.6698,0.3518,0.3903,0.8888,2.73,0.24,0.22,0.2787,0.8053,0.34,0.5267,0.87
9,,Home Batter 1,717835,666182,3.8569,0.307,0.181,0.3525,0.859,0.5712,0.5064,0.7344,4.17,0.291,0.35,0.294,0.86,0.66,0.566,1.01
10,,Home Batter 2,717835,665489,3.5832,0.2893,0.2012,0.37,0.882,0.6636,0.5121,0.6613,3.8,0.2445,0.09,0.3255,0.68,0.32,0.3545,0.55
11,,Home Batter 3,717835,474832,3.079,0.264,0.0963,0.3344,0.7839,0.3284,0.4495,1.1898,3.24,0.3373,0.2,0.4818,1.054,0.57,0.5722,1.53
12,,Home Batter 4,717835,656305,3.424,0.2487,0.12,0.3302,0.7606,0.4544,0.4304,1.0281,3.44,0.174,0.09,0.2617,0.5867,0.37,0.325,1.13
13,,Home Batter 5,717835,593160,3.5032,0.2943,0.0564,0.3413,0.7706,0.4537,0.4293,0.6535,3.32,0.3183,0.0,0.375,0.7692,0.38,0.3942,0.22
14,,Home Batter 6,717835,662139,3.3312,0.2031,0.1284,0.2732,0.6415,0.4143,0.3683,0.8728,3.12,0.2192,0.31,0.3858,0.8525,0.43,0.4667,0.46
15,,Home Batter 7,717835,669289,2.8438,0.2589,0.0608,0.309,0.7356,0.3243,0.4267,0.461,3.21,0.2375,0.0,0.268,0.5813,0.11,0.3133,0.49
16,,Home Batter 8,717835,624415,2.8275,0.178,0.08,0.2685,0.5489,0.209,0.2804,0.9516,2.28,0.2092,0.11,0.2858,0.6567,0.27,0.3708,0.66
17,,Home Batter 9,717835,623168,2.4437,0.1535,0.0,0.1789,0.3405,0.0507,0.1616,0.4173,1.94,0.1258,0.0,0.2758,0.4442,0.0,0.1683,0.43
