,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718042,605141,3.5557,0.2664,0.1977,0.3555,0.8606,0.5258,0.5051,0.7378,3.8,0.2683,0.24,0.3947,1.0222,0.71,0.6275,0.68
1,,Away Batter 2,718042,518692,3.5838,0.2923,0.16,0.3727,0.8586,0.5161,0.4859,0.6643,4.03,0.4357,0.26,0.477,1.2582,1.17,0.7812,0.57
2,,Away Batter 3,718042,669257,3.4197,0.2879,0.165,0.3635,0.8598,0.6588,0.4963,0.4204,3.59,0.2503,0.16,0.3903,0.7822,0.9,0.3918,0.47
3,,Away Batter 4,718042,571970,3.0591,0.2329,0.2673,0.3683,0.888,0.6728,0.5197,1.0104,3.56,0.184,0.2,0.2567,0.5902,0.51,0.3335,1.37
4,,Away Batter 5,718042,502110,3.4508,0.2509,0.1314,0.2999,0.7487,0.5404,0.4489,1.0408,4.19,0.2895,0.52,0.3193,1.0088,1.37,0.6895,1.04
5,,Away Batter 6,718042,518792,2.6552,0.1898,0.0985,0.2709,0.6081,0.2664,0.3372,0.6486,2.78,0.2017,0.14,0.3298,0.7482,0.24,0.4183,0.55
6,,Away Batter 7,718042,678246,2.3909,0.1693,0.0516,0.2852,0.5713,0.3139,0.2861,0.7469,3.88,0.2257,0.09,0.2907,0.6703,0.4,0.3797,0.76
7,,Away Batter 8,718042,444482,2.7909,0.1957,0.067,0.2488,0.5481,0.3861,0.2993,0.5376,2.98,0.1957,0.01,0.3533,0.703,0.37,0.3497,0.82
8,,Away Batter 9,718042,621035,3.0902,0.1835,0.1655,0.2709,0.6557,0.4489,0.3848,1.2921,2.62,0.1825,0.08,0.1925,0.6075,0.25,0.415,0.87
9,,Home Batter 1,718042,660670,3.6542,0.3046,0.1754,0.4012,0.909,0.5143,0.5078,0.829,3.89,0.2908,0.33,0.378,0.9738,0.41,0.5958,0.65
10,,Home Batter 2,718042,621566,3.4744,0.2774,0.3013,0.3858,0.9916,0.8034,0.6058,1.1122,3.65,0.2175,0.23,0.3248,0.8332,0.61,0.5083,1.2
11,,Home Batter 3,718042,663586,3.4526,0.2806,0.1872,0.3454,0.835,0.5108,0.4896,0.9785,3.78,0.304,0.07,0.351,0.8045,0.43,0.4535,1.14
12,,Home Batter 4,718042,518595,2.895,0.2455,0.0497,0.284,0.6238,0.2251,0.3398,0.5626,3.77,0.255,0.12,0.27,0.646,0.36,0.376,0.9
13,,Home Batter 5,718042,592696,3.1643,0.2344,0.1386,0.2791,0.7114,0.3967,0.4324,0.762,3.57,0.2225,0.19,0.2225,0.6425,0.67,0.42,0.73
14,,Home Batter 6,718042,645277,3.6099,0.2732,0.2177,0.3295,0.8348,0.7262,0.5053,0.6336,3.72,0.1852,0.06,0.2227,0.5018,0.3,0.2792,0.76
15,,Home Batter 7,718042,542303,3.2905,0.203,0.1048,0.2828,0.6269,0.3372,0.3441,0.8461,3.73,0.3268,0.22,0.3848,0.9273,0.82,0.5425,1.15
16,,Home Batter 8,718042,606115,2.9176,0.3138,0.1425,0.3702,0.8571,0.5119,0.487,0.6696,3.43,0.3092,0.15,0.3225,0.8967,0.42,0.5742,0.54
17,,Home Batter 9,718042,671739,2.6748,0.2524,0.0848,0.3369,0.7803,0.3343,0.4434,0.6011,3.52,0.0867,0.01,0.1228,0.2445,0.12,0.1217,0.84
