,game_id,game_date,away_team,home_team,away_open_ml,away_close_ml,home_open_ml,home_close_ml,away_prob,home_prob,winner,away_decimal_ml,home_decimal_ml,away_value,home_value,bet_team,bet_size,profit,bankroll
0,634642,2021-04-01,TOR,NYY,149,170,-165,-185,0.43776764259035106,0.5622323574096489,0,2.7,1.5405405405405406,0.1819726349939479,-0.13385826020675706,no bet,0.0,0.0,1000.0
1,634645,2021-04-01,CLE,DET,-190,-180,170,165,0.4724714930383268,0.5275285069616732,1,1.5555555555555556,2.65,-0.2650443441626027,0.39795054344843384,home,17.461868875662397,28.812083644842954,1028.812083644843
2,634638,2021-04-01,MIN,MIL,-105,-101,-105,-109,0.594205339962427,0.40579466003757303,1,1.99009900990099,1.9174311926605505,0.18252745873710707,-0.22191666102887375,away,20.077194277512724,-20.077194277512724,1008.7348893673302
3,634634,2021-04-01,PIT,CHC,183,190,-205,-210,0.27871573895540136,0.7212842610445986,0,2.9,1.4761904761904763,-0.1917243570293361,0.06475295678012194,home,26.856397556744344,-26.856397556744344,981.8784918105858
4,634622,2021-04-01,ATL,PHI,-105,117,-105,-127,0.5854448437582218,0.41455515624177813,1,2.17,1.7874015748031495,0.2704153109553413,-0.25902346089068007,away,19.36291884587392,-19.36291884587392,962.515572964712
5,634615,2021-04-01,LAD,COL,-210,-215,188,195,0.6708446727380617,0.3291553272619383,1,1.4651162790697674,2.95,-0.017134549244235187,-0.02899178457728191,no bet,0.0,0.0,962.515572964712
6,634618,2021-04-01,ARI,SD,188,205,-210,-230,0.4685675272491374,0.5314324727508626,1,3.05,1.434782608695652,0.429130958109869,-0.23750993040093638,no bet,0.0,0.0,962.515572964712
7,634636,2021-04-01,STL,CIN,105,112,-115,-122,0.3900033884254118,0.6099966115745882,1,2.12,1.819672131147541,-0.1731928165381269,0.10999383417670971,home,19.04194729806629,15.608153523005157,978.1237264877171
8,634630,2021-04-01,TEX,KC,149,140,-165,-150,0.5216539593433154,0.47834604065668457,1,2.4,1.6666666666666665,0.25196950242395677,-0.20275659890552578,away,15.764572152544421,-15.764572152544421,962.3591543351727
9,634652,2021-04-01,TB,MIA,-140,-150,126,140,0.5432790919601223,0.45672090803987775,0,1.6666666666666665,2.4,-0.09453484673312962,0.09613017929570655,no bet,0.0,0.0,962.3591543351727
10,634655,2021-04-01,CWS,LAA,-115,-118,105,108,0.4702102182702772,0.5297897817297228,1,1.847457627118644,2.08,-0.13130654590745405,0.1019627459978234,home,14.614731450312238,15.783909966337218,978.1430643015099
11,634640,2021-04-01,HOU,OAK,-105,-102,-105,-108,0.5577730890475312,0.4422269109524688,0,1.9803921568627452,1.925925925925926,0.10460945085883644,-0.14830372705450445,away,16.357994679958125,16.03724968623346,994.1803139877434
12,634625,2021-04-01,SF,SEA,-105,-118,-105,108,0.505068137488273,0.49493186251172705,1,1.847457627118644,2.08,-0.06690801718268224,0.029458274024392272,no bet,0.0,0.0,994.1803139877434
13,634627,2021-04-02,BAL,BOS,144,161,-165,-172,0.4226780577643514,0.5773219422356486,0,2.6100000000000003,1.5813953488372094,0.10318973076495741,-0.08702576576688126,no bet,0.0,0.0,994.1803139877434
14,634602,2021-04-02,TB,MIA,-140,-101,120,-109,0.500137246294692,0.499862753705308,0,1.99009900990099,1.9174311926605505,-0.004677361334325725,-0.04154756399624426,no bet,0.0,0.0,994.1803139877434
